turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
01,2022.1,PEDRO DE ANDRADE CALIL JABUR (10h),26M34,0,50,A1 42/40 (2ª) e A1 48/50 (6ª),FCE0276,672
01,2022.1,WILDO NAVEGANTES DE ARAUJO (3h),26M34,0,50,A1 42/40 (2ª) e A1 48/50 (6ª),FCE0276,672
01,2022.1,OLGA MARIA RAMALHO DE ALBUQUERQUE (3h),26M34,0,50,A1 42/40 (2ª) e A1 48/50 (6ª),FCE0276,672
01,2022.1,MARIANA SODARIO CRUZ (3h),26M34,0,50,A1 42/40 (2ª) e A1 48/50 (6ª),FCE0276,672
01,2022.1,MAURICIO ROBAYO TAMAYO (3h),26M34,0,50,A1 42/40 (2ª) e A1 48/50 (6ª),FCE0276,672
01,2022.1,MARIANNA ASSUNCAO FIGUEIREDO HOLANDA (10h),26M34,0,50,A1 42/40 (2ª) e A1 48/50 (6ª),FCE0276,672
01,2022.1,LARISSA GRANDI VAITSMAN BASTOS (20h),26M34,0,50,A1 42/40 (2ª) e A1 48/50 (6ª),FCE0276,672
01,2022.1,FLAVIA REIS DE ANDRADE (10h),26M34,0,50,A1 42/40 (2ª) e A1 48/50 (6ª),FCE0276,672
01,2022.1,LUIZA DE MARILAC MEIRELES BARBOSA (3h),26M34,0,50,A1 42/40 (2ª) e A1 48/50 (6ª),FCE0276,672
02,2022.1,PATRICIA MARIA FONSECA ESCALDA (3h),26M12,0,50,A1 42/40 (2ª) e A1 42/33 (6ª),FCE0276,672
02,2022.1,SILVIA BADIM MARQUES (10h),26M12,0,50,A1 42/40 (2ª) e A1 42/33 (6ª),FCE0276,672
02,2022.1,OLGA MARIA RAMALHO DE ALBUQUERQUE (3h),26M12,0,50,A1 42/40 (2ª) e A1 42/33 (6ª),FCE0276,672
02,2022.1,LUIZA DE MARILAC MEIRELES BARBOSA (3h),26M12,0,50,A1 42/40 (2ª) e A1 42/33 (6ª),FCE0276,672
02,2022.1,MAURICIO ROBAYO TAMAYO (3h),26M12,0,50,A1 42/40 (2ª) e A1 42/33 (6ª),FCE0276,672
02,2022.1,MARIANNA ASSUNCAO FIGUEIREDO HOLANDA (5h),26M12,0,50,A1 42/40 (2ª) e A1 42/33 (6ª),FCE0276,672
02,2022.1,WILDO NAVEGANTES DE ARAUJO (3h),26M12,0,50,A1 42/40 (2ª) e A1 42/33 (6ª),FCE0276,672
02,2022.1,PEDRO DE ANDRADE CALIL JABUR (10h),26M12,0,50,A1 42/40 (2ª) e A1 42/33 (6ª),FCE0276,672
02,2022.1,JOSE ANTONIO ITURRI DE LA MATA (8h),26M12,0,50,A1 42/40 (2ª) e A1 42/33 (6ª),FCE0276,672
01,2022.1,JOSE ANTONIO ITURRI DE LA MATA (60h),46M5  46T1,0,60,A1 48/20,FCE0277,672
02,2022.1,MARIA INEZ MONTAGNER (30h),3T2345,0,60,A1 42/33,FCE0277,672
02,2022.1,ALLAN NUNO ALVES DE SOUSA (30h),3T2345,0,60,A1 42/33,FCE0277,672
01,2022.1,MARIANA SODARIO CRUZ (60h),24M5  24T1,0,45,UAC A1 42/40,FCE0278,672
02,2022.1,ANNA CAROLINA FALEIROS MARTINS (30h),2T2345,0,50,A1 48/53,FCE0278,672
02,2022.1,DANIELLE DA SILVA FERNANDES (30h),2T2345,0,50,A1 48/53,FCE0278,672
01,2022.1,ANA CLARA BONINI ROCHA (13h),4M1234  3T23,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
01,2022.1,PATRICIA AZEVEDO GARCIA (5h),4M1234  3T23,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
01,2022.1,ALBERTO FERREIRA DONATTI (10h),4M1234  3T23,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
01,2022.1,OSMAIR GOMES DE MACEDO (25h),4M1234  3T23,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
01,2022.1,ALINE MARTINS DE TOLEDO (13h),4M1234  3T23,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
02,2022.1,PATRICIA AZEVEDO GARCIA (5h),3T23 4T2345,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
02,2022.1,ANA CLARA BONINI ROCHA (5h),3T23 4T2345,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
02,2022.1,ALINE MARTINS DE TOLEDO (5h),3T23 4T2345,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
02,2022.1,OSMAIR GOMES DE MACEDO (25h),3T23 4T2345,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
02,2022.1,ALBERTO FERREIRA DONATTI (50h),3T23 4T2345,0,17,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
03,2022.1,PATRICIA AZEVEDO GARCIA (5h),6M1234  3T23,0,16,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
03,2022.1,ALBERTO FERREIRA DONATTI (15h),6M1234  3T23,0,16,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
03,2022.1,OSMAIR GOMES DE MACEDO (24h),6M1234  3T23,0,16,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
03,2022.1,ANA CLARA BONINI ROCHA (5h),6M1234  3T23,0,16,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
03,2022.1,ALINE MARTINS DE TOLEDO (5h),6M1234  3T23,0,16,A1 48/50 e laboratório de Hab. Terapêuticas UAC,FCE0279,672
01,2022.1,ALDIRA GUIMARAES DUARTE DOMINGUEZ (30h),7T45,0,54,AT 48/40,FCE0280,672
02,2022.1,ALDIRA GUIMARAES DUARTE DOMINGUEZ (30h),7M12,0,53,AT 48/40,FCE0280,672
03,2022.1,MARIANNA ASSUNCAO FIGUEIREDO HOLANDA (30h),7M12,0,53,A1 48/23,FCE0280,672
01,2022.1,CARLA NUNES DE ARAUJO (15h),3M12,0,50,A1 - 48/43,FCE0282,672
01,2022.1,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA (15h),3M12,0,50,A1 - 48/43,FCE0282,672
02,2022.1,CARLA NUNES DE ARAUJO (15h),3M34,0,55,AT - 48/43,FCE0282,672
02,2022.1,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA (15h),3M34,0,55,AT - 48/43,FCE0282,672
03,2022.1,CARLA NUNES DE ARAUJO (15h),6M12,0,55,A1 - 48/23,FCE0282,672
03,2022.1,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA (15h),6M12,0,55,A1 - 48/23,FCE0282,672
04,2022.1,CARLA NUNES DE ARAUJO (15h),6M34,0,50,A1 - 48/23,FCE0282,672
04,2022.1,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA (15h),6M34,0,50,A1 - 48/23,FCE0282,672
01,2022.1,ALINE ARAUJO DO CARMO (30h),4M34,0,50,A1 48/50,FCE0283,672
01,2022.1,JULIANA MARTINS PINTO (15h),3M34,0,17,A1 42/43,FCE0284,672
01,2022.1,DANIELLE BRASIL BARROS DA SILVA (2h),3M34,0,17,A1 42/43,FCE0284,672
01,2022.1,ALINE MARTINS DE TOLEDO (3h),3M34,0,17,A1 42/43,FCE0284,672
01,2022.1,KEYLA DE PAULA BARBOSA (3h),3M34,0,17,A1 42/43,FCE0284,672
02,2022.1,DANIELLE BRASIL BARROS DA SILVA (2h),3T23,0,17,A1 42/43,FCE0284,672
02,2022.1,RODRIGO LUIZ CARREGARO (12h),3T23,0,17,A1 42/43,FCE0284,672
02,2022.1,ALINE MARTINS DE TOLEDO (2h),3T23,0,17,A1 42/43,FCE0284,672
02,2022.1,KEYLA DE PAULA BARBOSA (4h),3T23,0,17,A1 42/43,FCE0284,672
02,2022.1,JULIANA MARTINS PINTO (15h),3T23,0,17,A1 42/43,FCE0284,672
03,2022.1,DANIELLE BRASIL BARROS DA SILVA (2h),3T45,0,16,A1 42/43,FCE0284,672
03,2022.1,ALINE MARTINS DE TOLEDO (5h),3T45,0,16,A1 42/43,FCE0284,672
03,2022.1,KEYLA DE PAULA BARBOSA (3h),3T45,0,16,A1 42/43,FCE0284,672
03,2022.1,RODRIGO LUIZ CARREGARO (6h),3T45,0,16,A1 42/43,FCE0284,672
03,2022.1,JULIANA MARTINS PINTO (16h),3T45,0,16,A1 42/43,FCE0284,672
01,2022.1,PATRICIA AZEVEDO GARCIA (16h),5M12  4T23,0,18,A148/50,FCE0285,672
01,2022.1,CLARISSA CARDOSO DOS SANTOS COUTO PAZ (16h),5M12  4T23,0,18,A148/50,FCE0285,672
01,2022.1,ALINE TEIXEIRA ALVES (8h),5M12  4T23,0,18,A148/50,FCE0285,672
02,2022.1,PATRICIA AZEVEDO GARCIA (16h),5M34  4T23,0,18,A1 48/50 FCE,FCE0285,672
02,2022.1,ALINE TEIXEIRA ALVES (8h),5M34  4T23,0,18,A1 48/50 FCE,FCE0285,672
02,2022.1,CLARISSA CARDOSO DOS SANTOS COUTO PAZ (16h),5M34  4T23,0,18,A1 48/50 FCE,FCE0285,672
03,2022.1,ALINE TEIXEIRA ALVES (8h),45T23,0,18,A1 48/50 FCE,FCE0285,672
03,2022.1,CLARISSA CARDOSO DOS SANTOS COUTO PAZ (16h),45T23,0,18,A1 48/50 FCE,FCE0285,672
03,2022.1,PATRICIA AZEVEDO GARCIA (16h),45T23,0,18,A1 48/50 FCE,FCE0285,672
01,2022.1,SERGIO RICARDO MENEZES MATEUS (11h),5M12  4T45,0,17,A1 48/50,FCE0286,672
01,2022.1,WAGNER RODRIGUES MARTINS (13h),5M12  4T45,0,17,A1 48/50,FCE0286,672
01,2022.1,FELIPE AUGUSTO DOS SANTOS MENDES (5h),5M12  4T45,0,17,A1 48/50,FCE0286,672
01,2022.1,VERA REGINA FERNANDES DA SILVA MARAES (21h),5M12  4T45,0,17,A1 48/50,FCE0286,672
02,2022.1,WAGNER RODRIGUES MARTINS (10h),5M34  4T45,0,17,A1 48/50,FCE0286,672
02,2022.1,SERGIO RICARDO MENEZES MATEUS (10h),5M34  4T45,0,17,A1 48/50,FCE0286,672
02,2022.1,VERA REGINA FERNANDES DA SILVA MARAES (10h),5M34  4T45,0,17,A1 48/50,FCE0286,672
02,2022.1,FELIPE AUGUSTO DOS SANTOS MENDES (5h),5M34  4T45,0,17,A1 48/50,FCE0286,672
03,2022.1,WAGNER RODRIGUES MARTINS (10h),4T45 5T23,0,16,A1 48/50 FCE,FCE0286,672
03,2022.1,VERA REGINA FERNANDES DA SILVA MARAES (10h),4T45 5T23,0,16,A1 48/50 FCE,FCE0286,672
03,2022.1,SERGIO RICARDO MENEZES MATEUS (10h),4T45 5T23,0,16,A1 48/50 FCE,FCE0286,672
03,2022.1,FELIPE AUGUSTO DOS SANTOS MENDES (5h),4T45 5T23,0,16,A1 48/50 FCE,FCE0286,672
01,2022.1,RODRIGO LUIZ CARREGARO (15h),2T45,0,51,A1 42/43,FCE0288,672
01,2022.1,ALINE ARAUJO DO CARMO (15h),2T45,0,51,A1 42/43,FCE0288,672
01,2022.1,KEYLA DE PAULA BARBOSA (5h),4M1234,0,17,A1 42/43,FCE0289,672
01,2022.1,RODRIGO LUIZ CARREGARO (19h),4M1234,0,17,A1 42/43,FCE0289,672
01,2022.1,JULIANA MARTINS PINTO (20h),4M1234,0,17,A1 42/43,FCE0289,672
01,2022.1,DANIELLE BRASIL BARROS DA SILVA (3h),4M1234,0,17,A1 42/43,FCE0289,672
01,2022.1,ALINE MARTINS DE TOLEDO (5h),4M1234,0,17,A1 42/43,FCE0289,672
02,2022.1,RODRIGO LUIZ CARREGARO (10h),4M12  4T23,0,17,A1 42/43,FCE0289,672
02,2022.1,JULIANA MARTINS PINTO (20h),4M12  4T23,0,17,A1 42/43,FCE0289,672
02,2022.1,KEYLA DE PAULA BARBOSA (5h),4M12  4T23,0,17,A1 42/43,FCE0289,672
02,2022.1,ALINE MARTINS DE TOLEDO (5h),4M12  4T23,0,17,A1 42/43,FCE0289,672
02,2022.1,DANIELLE BRASIL BARROS DA SILVA (2h),4M12  4T23,0,17,A1 42/43,FCE0289,672
03,2022.1,ALINE MARTINS DE TOLEDO (4h),4M12  4T45,0,17,A1 42/43,FCE0289,672
03,2022.1,RODRIGO LUIZ CARREGARO (10h),4M12  4T45,0,17,A1 42/43,FCE0289,672
03,2022.1,JULIANA MARTINS PINTO (6h),4M12  4T45,0,17,A1 42/43,FCE0289,672
03,2022.1,KEYLA DE PAULA BARBOSA (4h),4M12  4T45,0,17,A1 42/43,FCE0289,672
03,2022.1,DANIELLE BRASIL BARROS DA SILVA (2h),4M12  4T45,0,17,A1 42/43,FCE0289,672
01,2022.1,OSMAIR GOMES DE MACEDO (11h),5M1234,0,17,A1 42/43,FCE0290,672
01,2022.1,JOAO LUIZ QUAGLIOTI DURIGAN (11h),5M1234,0,17,A1 42/43,FCE0290,672
01,2022.1,JOSEVAN CERQUEIRA LEAL (7h),5M1234,0,17,A1 42/43,FCE0290,672
01,2022.1,LUISIANE DE AVILA SANTANA (21h),5M1234,0,17,A1 42/43,FCE0290,672
02,2022.1,JOAO LUIZ QUAGLIOTI DURIGAN (10h),5M12  5T23,0,17,A1 42/43,FCE0290,672
02,2022.1,OSMAIR GOMES DE MACEDO (10h),5M12  5T23,0,17,A1 42/43,FCE0290,672
02,2022.1,JOSEVAN CERQUEIRA LEAL (5h),5M12  5T23,0,17,A1 42/43,FCE0290,672
02,2022.1,LUISIANE DE AVILA SANTANA (10h),5M12  5T23,0,17,A1 42/43,FCE0290,672
03,2022.1,LUISIANE DE AVILA SANTANA (10h),5M12  5T45,0,16,A1 42/43,FCE0290,672
03,2022.1,JOSEVAN CERQUEIRA LEAL (5h),5M12  5T45,0,16,A1 42/43,FCE0290,672
03,2022.1,OSMAIR GOMES DE MACEDO (10h),5M12  5T45,0,16,A1 42/43,FCE0290,672
03,2022.1,JOAO LUIZ QUAGLIOTI DURIGAN (10h),5M12  5T45,0,16,A1 42/43,FCE0290,672
01,2022.1,FELIPE AUGUSTO DOS SANTOS MENDES (11h),3M1234,0,17,A1 42/43 FCE,FCE0291,672
01,2022.1,SERGIO RICARDO MENEZES MATEUS (17h),3M1234,0,17,A1 42/43 FCE,FCE0291,672
01,2022.1,GRAZIELLA FRANCA BERNARDELLI CIPRIANO (18h),3M1234,0,17,A1 42/43 FCE,FCE0291,672
02,2022.1,GRAZIELLA FRANCA BERNARDELLI CIPRIANO (18h),3M12  3T23,0,17,A1 42/43 FCE,FCE0291,672
02,2022.1,SERGIO RICARDO MENEZES MATEUS (16h),3M12  3T23,0,17,A1 42/43 FCE,FCE0291,672
02,2022.1,FELIPE AUGUSTO DOS SANTOS MENDES (10h),3M12  3T23,0,17,A1 42/43 FCE,FCE0291,672
03,2022.1,FELIPE AUGUSTO DOS SANTOS MENDES (7h),3M12  3T45,0,16,A1 42/43 FCE,FCE0291,672
03,2022.1,GRAZIELLA FRANCA BERNARDELLI CIPRIANO (12h),3M12  3T45,0,16,A1 42/43 FCE,FCE0291,672
03,2022.1,SERGIO RICARDO MENEZES MATEUS (11h),3M12  3T45,0,16,A1 42/43 FCE,FCE0291,672
01,2022.1,ALINE ARAUJO DO CARMO (15h),2T23,0,50,A1 42/43,FCE0292,672
01,2022.1,RODRIGO LUIZ CARREGARO (15h),2T23,0,50,A1 42/43,FCE0292,672
01,2022.1,RODRIGO LUIZ CARREGARO (10h),5M1234,0,17,A1 48/50,FCE0293,672
01,2022.1,ALINE MARTINS DE TOLEDO (4h),5M1234,0,17,A1 48/50,FCE0293,672
01,2022.1,KEYLA DE PAULA BARBOSA (4h),5M1234,0,17,A1 48/50,FCE0293,672
01,2022.1,DANIELLE BRASIL BARROS DA SILVA (3h),5M1234,0,17,A1 48/50,FCE0293,672
01,2022.1,JULIANA MARTINS PINTO (17h),5M1234,0,17,A1 48/50,FCE0293,672
02,2022.1,KEYLA DE PAULA BARBOSA (5h),5M12  5T23,0,17,A1 48/50,FCE0293,672
02,2022.1,RODRIGO LUIZ CARREGARO (10h),5M12  5T23,0,17,A1 48/50,FCE0293,672
02,2022.1,ALINE MARTINS DE TOLEDO (5h),5M12  5T23,0,17,A1 48/50,FCE0293,672
02,2022.1,DANIELLE BRASIL BARROS DA SILVA (3h),5M12  5T23,0,17,A1 48/50,FCE0293,672
02,2022.1,JULIANA MARTINS PINTO (18h),5M12  5T23,0,17,A1 48/50,FCE0293,672
03,2022.1,DANIELLE BRASIL BARROS DA SILVA (1h),5M12  5T45,0,17,A1 48/50,FCE0293,672
03,2022.1,KEYLA DE PAULA BARBOSA (5h),5M12  5T45,0,17,A1 48/50,FCE0293,672
03,2022.1,RODRIGO LUIZ CARREGARO (12h),5M12  5T45,0,17,A1 48/50,FCE0293,672
03,2022.1,ALINE MARTINS DE TOLEDO (5h),5M12  5T45,0,17,A1 48/50,FCE0293,672
03,2022.1,JULIANA MARTINS PINTO (18h),5M12  5T45,0,17,A1 48/50,FCE0293,672
01,2022.1,SERGIO RICARDO THOMAZ (22h),6M1234,0,17,A1 48/50,FCE0294,672
01,2022.1,KEYLA DE PAULA BARBOSA (19h),6M1234,0,17,A1 48/50,FCE0294,672
01,2022.1,CLARISSA CARDOSO DOS SANTOS COUTO PAZ (19h),6M1234,0,17,A1 48/50,FCE0294,672
02,2022.1,CLARISSA CARDOSO DOS SANTOS COUTO PAZ (10h),6M12  6T23,0,17,A1 48/50,FCE0294,672
02,2022.1,SERGIO RICARDO THOMAZ (10h),6M12  6T23,0,17,A1 48/50,FCE0294,672
02,2022.1,KEYLA DE PAULA BARBOSA (10h),6M12  6T23,0,17,A1 48/50,FCE0294,672
04,2022.1,SERGIO RICARDO THOMAZ (10h),6M12  6T45,0,17,A1 48/50,FCE0294,672
04,2022.1,CLARISSA CARDOSO DOS SANTOS COUTO PAZ (10h),6M12  6T45,0,17,A1 48/50,FCE0294,672
04,2022.1,KEYLA DE PAULA BARBOSA (10h),6M12  6T45,0,17,A1 48/50,FCE0294,672
01,2022.1,GRAZIELLA FRANCA BERNARDELLI CIPRIANO (13h),4M1234,0,18,A1 48/50 FCE,FCE0295,672
01,2022.1,GERSON CIPRIANO JUNIOR (11h),4M1234,0,18,A1 48/50 FCE,FCE0295,672
01,2022.1,LEONARDO PETRUS DA SILVA PAZ (10h),4M1234,0,18,A1 48/50 FCE,FCE0295,672
01,2022.1,WAGNER RODRIGUES MARTINS (10h),4M1234,0,18,A1 48/50 FCE,FCE0295,672
02,2022.1,GERSON CIPRIANO JUNIOR (5h),4M12  4T23,0,18,A1 48/50 FCE,FCE0295,672
02,2022.1,LEONARDO PETRUS DA SILVA PAZ (11h),4M12  4T23,0,18,A1 48/50 FCE,FCE0295,672
02,2022.1,GRAZIELLA FRANCA BERNARDELLI CIPRIANO (13h),4M12  4T23,0,18,A1 48/50 FCE,FCE0295,672
02,2022.1,WAGNER RODRIGUES MARTINS (10h),4M12  4T23,0,18,A1 48/50 FCE,FCE0295,672
03,2022.1,LEONARDO PETRUS DA SILVA PAZ (10h),4M12  4T45,0,17,A1 48/50 FCE,FCE0295,672
03,2022.1,GRAZIELLA FRANCA BERNARDELLI CIPRIANO (9h),4M12  4T45,0,17,A1 48/50 FCE,FCE0295,672
03,2022.1,GERSON CIPRIANO JUNIOR (12h),4M12  4T45,0,17,A1 48/50 FCE,FCE0295,672
03,2022.1,WAGNER RODRIGUES MARTINS (6h),4M12  4T45,0,17,A1 48/50 FCE,FCE0295,672
01,2022.1,DANIELLE BRASIL BARROS DA SILVA (15h),3M12,0,50,A1 48/50,FCE0296,672
01,2022.1,JULIANA DE FARIA FRACON E ROMAO (15h),3M12,0,50,A1 48/50,FCE0296,672
01,2022.1,GERSON CIPRIANO JUNIOR (15h),2T23,0,60,A1 42/10,FCE0297,672
01,2022.1,LEONARDO PETRUS DA SILVA PAZ (15h),2T23,0,60,A1 42/10,FCE0297,672
01,2022.1,LUISIANE DE AVILA SANTANA (4h),6M34,0,17,A1 42/43,FCE0298,672
01,2022.1,ANA CLARA BONINI ROCHA (8h),6M34,0,17,A1 42/43,FCE0298,672
01,2022.1,KEYLA DE PAULA BARBOSA (6h),6M34,0,17,A1 42/43,FCE0298,672
01,2022.1,FERNANDA PASINATO (6h),6M34,0,17,A1 42/43,FCE0298,672
01,2022.1,VERA REGINA FERNANDES DA SILVA MARAES (6h),6M34,0,17,A1 42/43,FCE0298,672
02,2022.1,ANA CLARA BONINI ROCHA (8h),6T23,0,17,A1 42/43,FCE0298,672
02,2022.1,FERNANDA PASINATO (6h),6T23,0,17,A1 42/43,FCE0298,672
02,2022.1,LUISIANE DE AVILA SANTANA (4h),6T23,0,17,A1 42/43,FCE0298,672
02,2022.1,VERA REGINA FERNANDES DA SILVA MARAES (6h),6T23,0,17,A1 42/43,FCE0298,672
02,2022.1,KEYLA DE PAULA BARBOSA (6h),6T23,0,17,A1 42/43,FCE0298,672
03,2022.1,KEYLA DE PAULA BARBOSA (6h),6T45,0,16,A1 42/43,FCE0298,672
03,2022.1,ANA CLARA BONINI ROCHA (8h),6T45,0,16,A1 42/43,FCE0298,672
03,2022.1,VERA REGINA FERNANDES DA SILVA MARAES (6h),6T45,0,16,A1 42/43,FCE0298,672
03,2022.1,LUISIANE DE AVILA SANTANA (4h),6T45,0,16,A1 42/43,FCE0298,672
03,2022.1,FERNANDA PASINATO (6h),6T45,0,16,A1 42/43,FCE0298,672
01,2022.1,FERNANDA PASINATO (12h),6M1234,0,18,A1 42/43,FCE0299,672
01,2022.1,VERA REGINA FERNANDES DA SILVA MARAES (8h),6M1234,0,18,A1 42/43,FCE0299,672
01,2022.1,SERGIO RICARDO THOMAZ (10h),6M1234,0,18,A1 42/43,FCE0299,672
01,2022.1,LEONARDO PETRUS DA SILVA PAZ (16h),6M1234,0,18,A1 42/43,FCE0299,672
01,2022.1,KEYLA DE PAULA BARBOSA (4h),6M1234,0,18,A1 42/43,FCE0299,672
02,2022.1,FERNANDA PASINATO (5h),6M12  6T23,0,18,A1 42/43,FCE0299,672
02,2022.1,VERA REGINA FERNANDES DA SILVA MARAES (3h),6M12  6T23,0,18,A1 42/43,FCE0299,672
02,2022.1,LEONARDO PETRUS DA SILVA PAZ (10h),6M12  6T23,0,18,A1 42/43,FCE0299,672
02,2022.1,SERGIO RICARDO THOMAZ (10h),6M12  6T23,0,18,A1 42/43,FCE0299,672
02,2022.1,KEYLA DE PAULA BARBOSA (4h),6M12  6T23,0,18,A1 42/43,FCE0299,672
03,2022.1,VERA REGINA FERNANDES DA SILVA MARAES (5h),6M12  6T45,0,19,A1 42/43,FCE0299,672
03,2022.1,LEONARDO PETRUS DA SILVA PAZ (10h),6M12  6T45,0,19,A1 42/43,FCE0299,672
03,2022.1,SERGIO RICARDO THOMAZ (14h),6M12  6T45,0,19,A1 42/43,FCE0299,672
03,2022.1,FERNANDA PASINATO (6h),6M12  6T45,0,19,A1 42/43,FCE0299,672
03,2022.1,KEYLA DE PAULA BARBOSA (3h),6M12  6T45,0,19,A1 42/43,FCE0299,672
01,2022.1,GERSON CIPRIANO JUNIOR (5h),3M34  2T45,0,17,A1 4210,FCE0300,672
01,2022.1,FELIPE AUGUSTO DOS SANTOS MENDES (18h),3M34  2T45,0,17,A1 4210,FCE0300,672
01,2022.1,LUISIANE DE AVILA SANTANA (10h),3M34  2T45,0,17,A1 4210,FCE0300,672
01,2022.1,FERNANDA PASINATO (17h),3M34  2T45,0,17,A1 4210,FCE0300,672
02,2022.1,FELIPE AUGUSTO DOS SANTOS MENDES (10h),2T45 3T23,0,17,A1 42/10,FCE0300,672
02,2022.1,GERSON CIPRIANO JUNIOR (5h),2T45 3T23,0,17,A1 42/10,FCE0300,672
02,2022.1,FERNANDA PASINATO (10h),2T45 3T23,0,17,A1 42/10,FCE0300,672
02,2022.1,LUISIANE DE AVILA SANTANA (10h),2T45 3T23,0,17,A1 42/10,FCE0300,672
03,2022.1,FELIPE AUGUSTO DOS SANTOS MENDES (10h),23T45,0,17,A1 42/10,FCE0300,672
03,2022.1,FERNANDA PASINATO (10h),23T45,0,17,A1 42/10,FCE0300,672
03,2022.1,LUISIANE DE AVILA SANTANA (10h),23T45,0,17,A1 42/10,FCE0300,672
03,2022.1,GERSON CIPRIANO JUNIOR (5h),23T45,0,17,A1 42/10,FCE0300,672
01,2022.1,PATRICIA AZEVEDO GARCIA (30h),4M34,0,50,A1 12/66,FCE0301,672
02,2022.1,ALINE ARAUJO DO CARMO (30h),5T23,0,50,FCE UAC Multiuso 1,FCE0301,672
01,2022.1,ALINE ARAUJO DO CARMO (30h),5T45,0,50,A1 42/43,FCE0303,672
01,2022.1,IZABEL CRISTINA RODRIGUES DA SILVA (30h),6T23,0,60,UAC A1 48/20,FCE0306,672
01,2022.1,EDUARDO ANTONIO FERREIRA (60h),3T2345,0,45,UAC A1 42/13,FCE0307,672
01,2022.1,ELTON CLEMENTINO DA SILVA (60h),3M34  5T23,0,25,Teórica:UAC A1 42/13  Prática:UED AT 29/15,FCE0308,672
02,2022.1,ELTON CLEMENTINO DA SILVA (60h),5T2345,0,25,UAC A1 42/13 UED AT 29/15,FCE0308,672
01,2022.1,PAULO GUSTAVO BARBONI DANTAS NASCIMENTO (60h),45M12,0,25,UAC A1 48/20 e  UED AT08/19,FCE0309,672
02,2022.1,PAULO GUSTAVO BARBONI DANTAS NASCIMENTO (60h),4M12 5M34,0,25,UAC 01 48/20 e  UED AT08/19,FCE0309,672
01,2022.1,JOSE EDUARDO PANDOSSIO (30h),4M5  4T1,0,25,UAC A1 42/13,FCE0311,672
01,2022.1,CASANDRA GENOVEVA ROSALES MARTINS PONCE DE LEON (15h),4M5  4T1,0,72,Auditorio UED,FCE0314,672
01,2022.1,KELB BOUSQUET SANTOS (15h),4M5  4T1,0,72,Auditorio UED,FCE0314,672
02,2022.1,SERGIO RICARDO MENEZES MATEUS (30h),4M12,0,20,HuB sala a definir,FCE0317,672
01,2022.1,LETICIA MEDA VENDRUSCULO FANGEL (30h),2M34,0,50,AT 42/50,FCE0318,672
01,2022.1,FLAVIA MAZITELLI DE OLIVEIRA (30h),3M1234,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0319,672
02,2022.1,GRASIELLE SILVEIRA TAVARES PAULIN (30h),3M1234,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0319,672
02,2022.1,FLAVIA MAZITELLI DE OLIVEIRA (15h),3M1234,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0319,672
03,2022.1,FLAVIA MAZITELLI DE OLIVEIRA (15h),3M1234,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0319,672
01,2022.1,JULIANA VALERIA DE MELO (30h),4T2345,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0320,672
01,2022.1,ANA RITA COSTA DE SOUZA LOBO BRAGA (30h),4T2345,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0320,672
02,2022.1,ANA RITA COSTA DE SOUZA LOBO BRAGA (30h),4T2345,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0320,672
02,2022.1,JULIANA VALERIA DE MELO (15h),4T2345,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0320,672
03,2022.1,JULIANA VALERIA DE MELO (15h),4T2345,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0320,672
01,2022.1,CAROLINE DE OLIVEIRA ALVES (30h),3T23,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0321,672
02,2022.1,KAUANE SANTOS CARVALHO (30h),3T23,0,15,Laboratório de Atividades e Recursos Terapêuticos,FCE0321,672
