cod,nome,cod_depto
TEF0118,PERSPECTIVAS DO DESENVOLVIMENTO HUMANO,381
TEF0122,ORIENTAÇÃO VOCACIONAL PROFISSIONAL,381
TEF0135,TÓPICOS ESPECIAIS EM PSICOLOGIA DA EDUCAÇÃO,381
TEF0136,PSICOLOGIA SOCIAL NA EDUCAÇÃO,381
TEF0138,ENFOQUES PSICOPEDAGÓGICOS DAS DIFICULDADES DE APRENDIZAGEM,381
TEF0144,SEMINÁRIO EM EDUCAÇÃO INCLUSIVA,381
TEF0147,EDUCAÇÃO DAS RELAÇÕES ÉTNICO-RACIAIS,381
TEF0148,"EDUCAÇÃO, AMBIENTE E SOCIEDADE",381
TEF0149,"AMBIENTE, CULTURA E NATUREZA NO CINEMA E NA LITERATURA",381
FEF0001,ESTATÍSTICA APLICADA À EDUCAÇÃO FÍSICA,393
FEF0002,METODOLOGIA DAS LUTAS E ARTES MARCIAIS,393
FEF0003,"EDUCAÇÃO FÍSICA: LEIS, NORMAS E POLÍTICAS",393
FEF0004,EDUCAÇÃO FÍSICA NO ENSINO FUNDAMENTAL,393
FEF0005,EDUCAÇÃO FÍSICA NA EDUCAÇÃO INFANTIL,393
FEF0006,FUNDAMENTOS DO DESENVOLVIMENTO E APRENDIZAGEM APLICADOS A EDF INFANTIL,393
FEF0007,FUNDAMENTOS DO DESENVOLVIMENTO E APRENDIZAGEM APLICADOS A EDF ENS FUND,393
FEF0009,"JOGO, LÚDICO E EDUCAÇÃO FÍSICA",393
FEF0010,FUNDAMENTOS DO DESENVOLVIMENTO  APRENDIZAGEM APLICADOS  A EDF EM E EJA,393
FEF0011,ESTUDOS E PESQUISA EM EDUCAÇÃO FÍSICA ESCOLAR,393
FEF0012,EDUCAÇÃO FÍSICA NO ENS MÉDIO E EDUCAÇÃO DE JOVENS E ADULTOS,393
FEF0013,METODOLOGIA DAS MODALIDADES ESPORTIVAS COLETIVAS,393
FEF0014,ASPECTOS PSICOLÓGICOS DA APRENDIZAGEM A EDF,393
FEF0015,ANATOMIA DOS SISTEMAS,393
FEF0016,CORPO E EDUCAÇÃO,393
FEF0030,METODOLOGIA DA DANÇA E EXPRESSÃO,393
FEF0045,BASES CIENTÍFICAS DO TREINAMENTO DE FORÇA (VARIÁVEIS AGUDA),393
FEF0046,ADAPTAÇÕES NEUROMUSCULARES AO TREINAMENTO DE FORÇA,393
FEF0047,BASES CIENTÍFICAS DO TREINAMENTO DE HIPERTROFIA,393
FEF0048,TÉCNICAS E MEDIDAS DAS ADAPTAÇÕES NEURAIS AO TREINAMENTO DE FORÇA,393
FEF0049,CINESIOLOGIA APLICADA AO TREINAMENTO DE FORÇA,393
FEF0052,SEMINÁRIO DE PESQUISA EM EDUCAÇÃO FÍSICA,393
FEF0053,PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO,393
FEF0055,ELABORAÇÃO DO PROJETO DE TRABALHO DE CONCLUSÃO DO CURSO,393
FEF0056,EXECUÇÃO DO PROJETO DE TRABALHO DE CONCLUSÃO DO CURSO LICENCIATURA,393
FEF0057,AVALIAÇÃO DAS ADAPTAÇÕES MUSCULARES AO TREINAMENTO DE FORÇA,393
FEF0065,EDUCAÇÃO TUTORIAL: O CURRÍCULO DE FORMAÇÃO EM EDUCAÇÃO FÍSICA,393
FEF0068,PRÁTICAS CORPORAIS ALTERNATIVAS,393
FEF0069,PROMOÇÃO DA ATIVIDADE FÍSICA PARA A SAÚDE,393
FEF0070,NEUROANATOMIA FUNCIONAL,393
FEF0075,ESTÁGIO SUPERVISIONADO NA EDUCAÇÃO INFANTIL,393
FEF0097,METODOLOGIA DO ULTIMATE FRISBEE,393
FEF0101,MARKETING NA EDUCAÇÃO FÍSICA,393
FEF0105,PRÁTICA DESPORTIVA,393
FEF0124,METODOLOGIA DOS DESPORTOS NACIONAIS,393
FEF0143,FISIOLOGIA DO EXERCICIO 1,393
FEF0145,FISIOLOGIA DO EXERCICIO 2,393
FEF0151,CINESIOLOGIA APLICADA À EDUCAÇÃO FÍSICA,393
FEF0154,ATIVIDADE FÍSICA PARA GRUPOS ESPECIAIS,393
FEF0165,NATAÇÃO,393
FEF0172,PREVENÇÃO DE ACIDENTES E PRIMEIROS SOCORROS,393
FEF0184,METODOLOGIA DA DANÇA E EXPRESSÃO CORPORAL,393
FEF0204,MEDIDAS E AVALIAÇÃO EM EDUCAÇÃO FÍSICA 1,393
FEF0218,PRINCÍPIOS DO TREINAMENTO RESISTIDO,393
FEF0229,DIDATICA DA EDUCAÇÃO FÍSICA,393
FEF0232,FUNDAMENTOS HISTÓRICO FILOSÓFICO DA EDUCAÇÃO FÍSICA,393
FEF0250,ESTÁGIO SUPERVISIONADO BACHARELADO EM EDF 1,393
FEF0253,BASES CIENTÍFICAS DO TREINAMENTO,393
FEF0263,FISIOLOGIA DO EXERCICIO 3,393
FEF0271,PROGRAMAS PREVENTIVOS,393
FEF0275,BIOMECANICA 1,393
FEF0279,APRENDIZAGEM E DESENVOLVIMENTO MOTOR,393
FEF0282,TEORIAS DO LAZER,393
FEF0288,"POLÍTICAS PÚBLICAS EM EDUCAÇÃO FÍSICA, ESPORTE, SAUDE E LAZER",393
FEF0291,METODOLOGIA DAS ATIVIDADES GÍMNICAS,393
FEF0297,METODOLOGIA DO ATLETISMO,393
FEF0300,MÉTODOS E TÉCNICAS DE PESQUISA EM EDUCAÇÃO FÍSICA,393
FEF0304,"GESTÃO DE EVENTOS EM ESPORTE, SAÚDE E LAZER",393
FEF0306,TEORIA DO DESPORTO,393
FEF0315,ESTÁGIO SUPERVISIONADO BACHARELADO EM EDF 2,393
FEF0331,EDUCAÇÃO FÍSICA ADAPTADA,393
FEF0345,METODOLOGIA DOS JOGOS,393
FEF0348,ADMINISTRAÇÃO EM EDUCAÇÃO FÍSICA,393
FEF0352,ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 1,393
FEF0356,ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 2,393
FEF0367,INTRODUÇÃO À PSICOLOGIA DO ESPORTE,393
FEF0375,"CORPOREIDADE, EXPRESSAO E EDUCACAO FISICA",393
FEF0380,FUNDAMENTOS SÓCIO,393
FEF0382,MEDIDAS E AVALIAÇÃO NA EDUCAÇÃO FÍSICA,393
FEF0407,EPIDEMIOLOGIA APLICADA À EDUCAÇÃO FÍSICA,393
FEF0408,CIÊNCIA E PESQUISA EM EDUCAÇÃO FÍSICA,393
FEF0409,ANATOMIA APLICADA À EDUCAÇÃO FÍSICA,393
FEF0410,EDUCAÇÃO FÍSICA E PRÁTICAS CORPORAIS,393
FEF0411,FUNDAMENTOS TEÓRICOS,393
FEF0412,SEMINÁRIO DE PESQUISA EM EDUCAÇÃO FÍSICA,393
FEF0415,SAÚDE COLETIVA E EDUCAÇÃO FÍSICA,393
FEF0418,EDUCAÇÃO FÍSICA E INCLUSÃO,393
FEF0446,ASPECTOS PSICOLÓGICOS DA APRENDIZAGEM APLICADOS À EDUCAÇÃO FÍSICA,393
FEF0505,PRÁTICA DESPORTIVA 1,393
CEL0017,BIOQUÍMICA E BIOFÍSICA MÉDICA,402
FMD0001,ESTÁGIO EM PARASITOLOGIA MÉDICA,402
FMD0002,ONCOLOGIA MOLECULAR,402
FMD0012,EPIDEMIOLOGIA,402
FMD0013,MORFOFUNCIONAL 1,402
FMD0014,"SAÚDE, AMBIENTE E SOCIEDADE",402
FMD0015,SAÚDE DA FAMÍLIA E COMUNIDADE 2,402
FMD0016,PSICOLOGIA MÉDICA 5,402
FMD0017,SAÚDE DO ADULTO,402
FMD0018,MEDICINA LEGAL E DEONTOLOGIA,402
FMD0019,MORFOFUNCIONAL 2,402
FMD0020,SAÚDE DO ADULTO,402
FMD0021,URGÊNCIA E EMERGÊNCIA 4,402
FMD0022,SISTEMA ÚNICO DE SAÚDE,402
FMD0023,PATOLOGIA SISTÊMICA 2,402
FMD0024,SAÚDE DA FAMILIA E COMUNIDADE 5,402
FMD0025,PSICOLOGIA MÉDICA 2,402
FMD0026,PSICOLOGIA MÉDICA 8,402
FMD0027,MORFOFUNCIONAL 3,402
FMD0029,SAÚDE DA MULHER,402
FMD0030,INTERNATO,402
FMD0031,INTERNATO ,402
FMD0032,SAÚDE DA CRIANÇA E DO ADOLESCENTE,402
FMD0034,PARASITOLOGIA MÉDICA,402
FMD0035,INTERNATO ,402
FMD0036,URGÊNCIA E EMERGÊNCIA 2,402
FMD0037,ATENÇÃO PRIMÁRIA À SAÚDE,402
FMD0038,SAÚDE DA FAMÍLIA E COMUNIDADE 3,402
FMD0039,PSICOLOGIA MÉDICA 3,402
FMD0040,PSICOLOGIA MÉDICA 6,402
FMD0041,INTERNATO URGÊNCIA E EMERGÊNCIA 1-CLÍNICA MÉDICA,402
FMD0042,INTERNATO,402
FMD0043,INTERNATO ,402
FMD0044,SEMIOLOGIA,402
FMD0046,INTERNATO ,402
FMD0047,PATOLOGIA SISTÊMICA 3,402
FMD0048,INTERNATO ,402
FMD0049,SAÚDE DA FAMILIA E COMUNIDADE 1,402
FMD0050,PSICOLOGIA MÉDICA 4,402
FMD0051,INTERNATO ,402
FMD0052,SAÚDE DA CRIANÇA E DO ADOLESCENTE,402
FMD0053,INTERNATO ,402
FMD0054,INTERNATO,402
FMD0055,SAÚDE DO ADULTO,402
FMD0056,URGÊNCIA E EMERGÊNCIA 3,402
FMD0057,SAÚDE DA FAMÍLIA E COMUNIDADE 4,402
FMD0058,SAÚDE DO ADULTO,402
FMD0060,URGÊNCIA E EMERGÊNCIA 1,402
FMD0061,PSICOLOGIA MÉDICA 7,402
FMD0062,IMUNIZAÇÃO NA PRÁTICA,402
FMD0064,PSICOLOGIA MÉDICA 1,402
FMD0066,PROCESSOS PATOLÓGICOS PRÁTICA,402
FMD0067,PROCESSOS PATOLÓGICOS TEÓRICA,402
FMD0068,PRINCÍPIOS DE VIROLOGIA HUMANA,402
FMD0070,PATOLOGIA SISTÊMICA 1,402
FMD0071,PARASITOLOGIA,402
FMD0073,FARMACOLOGIA MEDICA,402
FMD0077,DOENÇAS INFECCIOSAS E PARASITÁRIAS 1,402
FMD0079,PESQUISA BÁSICA DE INTERESSE MÉDICO,402
FMD0080,INTRODUÇÃO À SAUDE DO ADOLESCENTE,402
FMD0086,ESTÁGIO 2 EM PATOLOGIA,402
FMD0095,PATOLOGIA GERAL,402
FMD0097,ESTÁGIO 1 EM PATOLOGIA,402
FMD0102,HEMATOLOGIA 2,402
FMD0110,IMAGINOLOGIA,402
FMD0111,MEDICINA LEGAL E DEONTOLOGIA MÉDICA,402
FMD0135,ANATOMIA DA CRIANCA,402
FMD0136,IMUNOLOGIA MÉDICA,402
FMD0194,APARELHO RESPIRATORIO 2,402
FMD0213,OFTALMOLOGIA,402
FMD0218,OTORRINOLARINGOLOGIA,402
FMD0393,TRAUMATOLOGIA E ORTOPEDIA,402
FMD0404,PEDIATRIA 2,402
FMD0450,CLINICA CIRURGICA NA CRIANCA,402
FMD0492,HISTORIA DA MEDICINA,402
FMD0510,ELEMENTOS DE ANATOMIA,402
FMD0564,METODOLOGIA PESQ EM PERINAT CRESCIMENTO NEURODESENVOLVIMENTO 1,402
FMD0565,METODOLOGIA PESQ EM PERINAT CRESCIMENTO NEURODESENVOLVIMENTO 2,402
FMD0573,PRÁTICAS INTEGRATIVAS EM MEDICINA: FUNDAMENTOS DA HOMEOPATIA,402
FMD0578,ENSINO DE MEDICINA,402
FUP0003,TÓPICOS ESPECIAIS EM BIOLÓGIA,666
FUP0007,TÓPICOS ESPECIAIS EM CIÊNCIAS NATURAIS,666
FUP0009,BIOLOGIA MOLECULAR E BIOTECNOLOGIA,666
FUP0014,SOCIALIZAÇÃO DA PRODUÇÃO TEATRAL E AUDIOVISUAL,666
FUP0018,ORGANIZAÇÃO ESCOLAR E MÉTODO DO TRABALHO PEDAGÓGICO: GESTÃO DE PROCESSOS EDUCATIVOS E,666
FUP0019,METODOLOGIA E PRÁTICAS DE PESQUISA EM EDUCAÇÃO DO CAMPO I,666
FUP0020,DOCÊNCIA POR ÁREA DE CONHECIMENTO E INTERDISCIPLINARIDADE I: LIN,666
FUP0022,O SISTEMA DE COMPLEXOS NA ESCOLA DO CAMPO I,666
FUP0023,O SISTEMA DE COMPLEXOS NA ESCOLA DO CAMPO II,666
FUP0024,METODOLOGIA E PRÁTICAS DE PESQUISA EM EDUCAÇÃO DO CAMPO II,666
FUP0026,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO 2,666
FUP0028,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO 3,666
FUP0029,SEMINÁRIO DE PESQUISA IV,666
FUP0030,"EDUCAÇÃO DO CAMPO: PRINCÍPIOS, FUNDAMENTOS E POLÍTICAS PÚBLICAS",666
FUP0030,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO 4,666
FUP0032,ESCOLA E EDUCAÇÃO DO CAMPO,666
FUP0033,DOCÊNCIA POR ÁREA DE CONHECIMENTO E INTERDISCIPLINARIDADE : LIN,666
FUP0034,O SISTEMA DE COMPLEXOS NA ESCOLA DO CAMPO,666
FUP0039,TÓPICOS ESPECIAIS EM EDUCAÇÃO DO CAMPO I,666
FUP0040,PRÁTICAS DE CAMPO EM BOTÂNICA,666
FUP0049,CEBEP 2,666
FUP0050,LEITURA E PRODUÇÃO DE TEXTO 2,666
FUP0052,FUNDAMENTOS BÁSICOS DAS ARTES PLÁSTICAS,666
FUP0054,MATEMÁTICA BÁSICA E APLICAÇÕES NA VIDA DO CAMPO,666
FUP0056,ARITMÉTICA 1,666
FUP0058,HISTÓRIA E FILOSOFIA DAS CIÊNCIAS DA NATUREZA E DA MATEMÁTICA 1,666
FUP0060,GEOMETRIA E A VIDA NO CAMPO 1,666
FUP0062,PESQUISA E MEMÓRIA 2,666
FUP0079,CEBEP 4,666
FUP0080,LEITURA E PRODUÇÃO DE TEXTO 4,666
FUP0083,OFICINA BÁSICA DE ARTES CÊNICAS OBAC,666
FUP0084,INTRODUÇÃO A LINGUAGEM AUDIOVISUAL,666
FUP0086,BIOLOGIA VEGETAL E ANIMAL,666
FUP0088,GEOCIÊNCIAS PARA EDUCAÇÃO DO CAMPO,666
FUP0090,INTRODUÇÃO AO PENSAMENTO MATEMÁTICO,666
FUP0092,EDUCAÇÃO MATEMÁTICA E EDUCAÇÃO DO CAMPO 1,666
FUP0094,INTRODUÇÃO GEOMETRIA ANALÍTICA,666
FUP0122,PROJETO EXPERIMENTAL EM AUDIOVISUAL 1,666
FUP0128,ECONOMIA BRASILEIRA CONTEMPORÂNEA,666
FUP0129,LÍNGUA BRASILEIRA DE SINAIS 1,666
FUP0135,TÓPICOS EM QUÍMICA APLICADA E DO COTIDIANO 2,666
FUP0143,ECOLOGIA POLÍTICA,666
FUP0144,LÍNGUA BRASILEIRA DE SINAIS 2 LIBRAS,666
FUP0147,TÓPICOS AMBIENTAIS,666
FUP0148,TÓPICOS EM ECOLINGUÍSTICA,666
FUP0155,TÓPICOS ESPECIAIS EM EDUCAÇÃO DO CAMPO,666
FUP0160,AÇÃO COLETIVA E FORMAÇÃO DE GRUPOS DE INTERESSE NO AGRONEGÓCIO,666
FUP0161,AGROECOLOGIA,666
FUP0165,TEORIA PEDAGÓGICA 4,666
FUP0167,PRÁTICAS PEDAGÓGICAS 6,666
FUP0169,ESTÁGIO CURRICULAR SUPERVISIONADO 2: EJA,666
FUP0176,ESTUDOS LITERÁRIOS 3: REPRESENTAÇÃO DO PERSONAGEM POPULAR BRASILEIRO,666
FUP0187,PRÁTICAS PEDAGÓGICAS 7,666
FUP0189,ESTÁGIO C. S. 3,666
FUP0191,TÓPICOS AVANÇADOS EM LINGUÍSTICA,666
FUP0198,ESTATÍSTICA E A VIDA NO CAMPO,666
FUP0199,GENÉTICA E EVOLUÇÃO,666
FUP0200,FUNDAMENTOS EM ECOLOGIA DE POPULAÇÕES E COMUNIDADES,666
FUP0209,ESCOLA E EDUCAÇÃO DO CAMPO 2,666
FUP0212,PRÁTICAS PEDAGÓGICAS 8,666
FUP0214,ESTÁGIO C. S. 4,666
FUP0218,SIMULAÇÃO EM ENSINO DE FÍSICA,666
FUP0222,PRÁTICA PEDAGÓGICA 5,666
FUP0225,ESTÁGIO CURRICULAR SUPERVISIONADO 1,666
FUP0238,ESTÁGIO SUPERVISIONADO,666
FUP0239,CANAIS DE DISTRIBUIÇÃO DE ALIMENTOS,666
FUP0240,"TEORIA, CONCEITOS E METODOLOGIAS EM EDUCAÇÃO AMBIENTAL",666
FUP0244,QUÍMICA E ANÁLISE DO AMBIENTE,666
FUP0246,LABORATÓRIO DE QUÍMICA 1,666
FUP0247,FUNDAMENTOS QUÍMICA INORGÂNICA,666
FUP0249,TÓPICOS ESPECIAIS EM GEOCIÊNCIAS,666
FUP0259,HISTÓRIA AMBIENTAL,666
FUP0261,PEDOLOGIA E EDAFOLOGIA,666
FUP0262,METODOLOGIA DA PESQUISA CIENTÍFICA E ELABORAÇÃO DE PROJETOS,666
FUP0263,INTRODUÇÃO ÀS CIÊNCIAS SOCIAIS,666
FUP0265,BIOLOGIA GERAL APLICADA A GESTÃO AMBIENTAL,666
FUP0267,ESTADO POLÍTICA AMBIENTE E SUSTENTABILIDADE,666
FUP0270,DIREITO NO AGRONEGÓCIO E LEGISLAÇÃO TRIBUTÁRIA,666
FUP0275,EXTENSÃO RURAL,666
FUP0276,MATEMÁTICA PARA AGRONEGÓCIO,666
FUP0277,INTRODUÇÃO AO AGRONEGÓCIO,666
FUP0279,EVOLUÇÃO DA AGRICULTURA FAMILIAR,666
FUP0280,ECONOMIA APLICADA AO AGRONEGÓCIO 1,666
FUP0281,ADMINISTRAÇÃO APLICADA AO AGRONEGÓCIO,666
FUP0282,ADMINISTRAÇÃO FINANCEIRA,666
FUP0285,HISTÓRIA E FILOSOFIA DA CIÊNCIA,666
FUP0286,ENSINO DE CIÊNCIAS,666
FUP0288,INTRODUÇÃO À ESTATÍSTICA,666
FUP0289,CONTABILIDADE GERENCIAL,666
FUP0291,AGRICULTURA FAMILIAR E POLÍTICAS PÚBLICAS,666
FUP0292,SISTEMAS DE PRODUÇÃO DE MATÉRIAS-PRIMAS VEGETAIS,666
FUP0293,ECONOMIA APLICADA AO AGRONEGÓCIO 2,666
FUP0295,SISTEMAS AGROINDUTRIAIS,666
FUP0299,FILOSOFIA E SOCIOLOGIA DA EDUCAÇÃO,666
FUP0302,SISTEMAS ECOLÓGICOS,666
FUP0306,SOCIOLOGIA,666
FUP0307,COMERCIALIZAÇÃO DE PRODUTOS AGROINDUSTRIAIS,666
FUP0308,MARKETING NO AGRONEGÓCIO,666
FUP0309,SISTEMAS DE PRODUÇÃO DE MATÉRIAS-PRIMAS ANIMAIS,666
FUP0310,ESTATÍSTICA APLICADA À GESTÃO DO AGRONEGÓCIO,666
FUP0311,METODOLOGIA DE PESQUISA,666
FUP0312,PESQUISA E EXTENSÃO,666
FUP0313,QUÍMICA E TECNOLOGIA,666
FUP0314,BASES PSICOLÓGICAS PARA O ENSINO DE CIÊNCIAS,666
FUP0316,UNIVERSO,666
FUP0320,SAÚDE E AMBIENTE 1,666
FUP0321,NATUREZA E ENERGIA,666
FUP0323,METODOLOGIA DA PESQUISA EM EDUCAÇÃO,666
FUP0325,EXPERIMENTOS DE QUÍMICA PARA O ENSINO MÉDIO,666
FUP0329,COMPOSTOS ORGÂNICOS E VIDA,666
FUP0330,DIDÁTICA DAS CIÊNCIAS,666
FUP0333,CUSTOS AGROINDUSTRIAIS,666
FUP0334,GESTÃO DA QUALIDADE,666
FUP0335,GESTÃO DE PESSOAS,666
FUP0336,PESQUISA OPERACIONAL,666
FUP0339,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO,666
FUP0342,PLANEJAMENTO ESTRATÉGICO E EMPRESARIAL,666
FUP0343,INOVAÇÃO TECNOLÓGICA,666
FUP0344,REGULAÇÃO E POLÍTICAS PÚBLICAS,666
FUP0345,SISTEMA DE INFORMAÇÃO E AGRONEGÓCIO,666
FUP0346,ANÁLISE DE DECISÕES E ADMINISTRAÇÃO DE RISCOS,666
FUP0348,INTRODUÇÃO AO CÁLCULO,666
FUP0349,SISTEMA EDUCACIONAL BRASILEIRO,666
FUP0350,ENSINO DE GEOCIÊNCIAS,666
FUP0351,LUZ E SOM,666
FUP0355,CÉLULA,666
FUP0358,SOCIEDADE E NATUREZA,666
FUP0360,FUNDAMENTOS DAS CIÊNCIAS DA NATUREZA,666
FUP0362,ENERGIA E DINÂMICA DAS TRANSFORMAÇÕES QUÍMICAS,666
FUP0363,ELETROMAGNETISMO EM CIÊNCIAS,666
FUP0373,AGRONEGÓCIO E DESENVOLVIMENTO REGIONAL,666
FUP0392,TEORIA PEDAGÓGICA 2,666
FUP0397,ECONOMIA POLITICA 2,666
FUP0400,FILOSOFIA 2,666
FUP0403,PRÁTICAS PEDAGÓGICAS 2,666
FUP0407,MECÂNICA APLICADA AS CIÊNCIAS,666
FUP0408,TRABALHO DE CONCLUSÃO DE CURSO 1,666
FUP0409,BIODIVERSIDADE BRASILEIRA,666
FUP0410,TECNOLOGIAS DE PRODUTOS AGROINDUSTRIAIS,666
FUP0411,GESTÃO AMBIENTAL,666
FUP0412,GESTÃO DE COOPERATIVAS,666
FUP0413,PESQUISA DE MERCADO E COMPORTAMENTO DO CONSUMIDOR,666
FUP0414,TRANSPORTE E LOGÍSTICA AGROINDUSTRIAL,666
FUP0429,FILOSOFIA 3,666
FUP0434,CLIMATOLOGIA E MUDANÇAS CLIMÁTICAS GLOBAIS,666
FUP0435,TEORIA DO DESENVOLVIMENTO SUSTENTÁVEL,666
FUP0436,FUNDAMENTOS DA ABORDAGEM ECOSSISTEMICA A SAÚDE HUMANA,666
FUP0438,QUÍMICA AMBIENTAL,666
FUP0440,CONFLITOS SOCIOAMBIENTAIS,666
FUP0441,SOCIOLOGIA DO AMBIENTALISMO,666
FUP0443,INTRODUÇÃO À SAÚDE PÚBLICA E AMBIENTAL,666
FUP0445,ELABORAÇÃO E ANÁLISE DE PROJETOS AGROINDUSTRIAIS,666
FUP0446,GESTÃO DE NEGÓCIOS INTERNACIONAIS,666
FUP0458,DESENVOLVIMENTO HUMANO E APRENDIZAGEM,666
FUP0473,TRABALHO DE CONCLUSÃO DE CURSO 2,666
FUP0499,PRÁTICAS PEDAGÓGICAS 4,666
FUP0501,EXTENSÃO RURAL NO AGRONEGÓCIO,666
FUP0506,FUNDAMENTOS DA LÍNGUÍSTICA,666
FUP0509,ESTUDOS LITERÁRIOS 1: LITERATURA E NAÇÃO,666
FUP0513,MECÂNICA E VIDA NO CAMPO,666
FUP0516,COMPOSIÇÃO DO UNIVERSO,666
FUP0520,GEOPROCESSAMENTO,666
FUP0521,ADMINISTRAÇÃO PÚBLICA,666
FUP0522,PLANEJAMENTO AMBIENTAL,666
FUP0523,ECOSSISTEMAS TERRESTRES AQUATICOS E INTERFACES,666
FUP0524,ORGANIZAÇÃO E MÉTODOS,666
FUP0525,GESTÃO AMBIENTAL EMPRESARIAL,666
FUP0526,GESTÃO E INOVAÇÃO TECNOLÓGICA,666
FUP0527,BOTÂNICA,666
FUP0528,ZOOLOGIA,666
FUP0529,COMERCIALIZAÇÃO DE PRODUTOS AMBIENTAIS E MARKETING AMBIENTAL,666
FUP0530,PLANEJAMENTO E GESTÃO DE RECURSOS HÍDRICOS,666
FUP0531,ECONOMIA E MEIO AMBIENTE,666
FUP0533,RECUPERAÇÃO ÁREAS DEGRADADAS,666
FUP0534,DIREITO E LEGISLAÇÃO AMBIENTAL,666
FUP0535,GESTÃO AMBIENTAL URBANA E REGIONAL,666
FUP0536,CONTABILIDADE AMBIENTAL,666
FUP0537,ESTÁGIO SUPERVISIONADO EM ENSINO DE CIÊNCIAS NATURAIS 1,666
FUP0538,LABORATÓRIO DE FÍSICA,666
FUP0540,"TERRA, AGRICULTURA FAMILIAR E LITERATURA",666
FUP0541,ESTÁGIO SUPERVISIONADO EM ENSINO DE CIÊNCIAS NATURAIS 2,666
FUP0542,ESTÁGIO SUPERVISIONADO EM ENSINO DE CIÊNCIAS NATURAIS 3,666
FUP0543,ESTÁGIO SUPERVISIONADO EM ENSINO DE CIÊNCIAS NATURAIS 4,666
FUP0545,AGRICULTURA E MEIO AMBIENTE,666
FUP0546,ESTATÍSTICA E ECOLOGIA NUMÉRICA,666
FUP0548,GESTÃO DE EFLUENTES LÍQUIDOS E ÁGUAS RESIDUAIS,666
FUP0549,INSTRUMENTOS DE AVALIAÇÃO DE IMPACTO AMBIENTAL,666
FUP0552,TÓPICOS ESPECIAIS EM GESTÃO AMBIENTAL,666
FUP0553,TRABALHO DE CONCLUSÃO DE CURSO EM GESTÃO AMBIENTAL 1,666
FUP0555,POLÍTICA E GESTÃO DE RESÍDUOS URBANOS E RECICLAGEM,666
FUP0556,"GEOPOLÍTICA, MEIO AMBIENTE E RELAÇÕES INTERNACIONAIS",666
FUP0558,POLUIÇÃO AMBIENTAL,666
FUP0560,TRABALHO DE CONCLUSÃO DE CURSO EM GESTÃO AMBIENTAL 2,666
FUP0563,ESTATÍSTICA MULTIVARIADA,666
FTD0007,INTRODUCAO A ATIVIDADE EMPRESARIAL,429
FTD0008,EMPRESA JUNIOR 1,429
FTD0012,ELEMENTOS FINITOS PARA ANÁLISE DE VIBRAÇÕES,429
FGA0001,INTRODUÇÃO AO COMPUTADOR E A INTERNET,673
FGA0003,COMPILADORES 1,673
FGA0003,FERRAMENTAS DE COMUNICAÇÃO E COMUNIDADES VIRTUAIS,673
FGA0004,PROCESSOS DE ENSINO E DE APRENDIZAGEM SIGNIFICATIVA APOIADA POR TECNOLOGIAS DIGITAIS,673
FGA0005,MODALIDADES DE ENSINO E EDUCAÇÃO A DISTÂNCIA,673
FGA0006,RECURSOS EDUCACIONAIS ABERTOS E OBJETOS DE APRENDIZAGEM,673
FGA0008,SISTEMAS AEROESPACIAIS,673
FGA0014,PROCESSAMENTO DE SINAIS BIOLÓGICOS,673
FGA0015,SOFTWARES EDUCATIVOS E AMBIENTES VIRTUAIS DE APRENDIZAGEM,673
FGA0017,PROJETOS DE CIRCUITOS INTEGRADOS 1,673
FGA0023,DINÂMICA DOS MECANISMOS,673
FGA0025,SISTEMAS DE ENERGIA SOLAR E EÓLICA,673
FGA0030,ESTRUTURAS DE DADOS 2,673
FGA0037,TÓPICOS ESPECIAIS EM ENGENHARIA AEROESPACIAL,673
FGA0038,AERODINÂMICA DE SISTEMAS AEROESPACIAIS,673
FGA0039,MECÂNICA DE ESTRUTURAS AEROESPACIAIS,673
FGA0040,SISTEMAS DE CONTROLE AUTOMOTIVO,673
FGA0043,DINÂMICA DOS GASES PARA SISTEMAS AEROESPACIAIS,673
FGA0045,MECÂNICA DO VÔO,673
FGA0047,PROCESSOS PETROQUÍMICOS,673
FGA0048,MECÂNICA DO VOO ESPACIAL,673
FGA0050,DINÂMICA DE ESTRUTURAS AEROESPACIAIS,673
FGA0052,PROPULSÃO AEROESPACIAL,673
FGA0053,TÓPICOS ESPECIAIS EM PROGRAMAÇÃO,673
FGA0055,TECNOLOGIAS DE FABRICAÇÃO 1,673
FGA0056,TECNOLOGIAS DE FABRICAÇÃO 2,673
FGA0060,SISTEMAS DE BANCO DE DADOS 2,673
FGA0062,PROJETO DE SISTEMAS DE OBSERVAÇÃO DA TERRA,673
FGA0067,TEORIA DE CIRCUITOS ELETRÔNICOS 1,673
FGA0068,TEORIA DE CIRCUITOS ELETRÔNICOS 2,673
FGA0069,PRÁTICA DE CIRCUITOS ELETRÔNICOS 1,673
FGA0070,PRÁTICA DE CIRCUITOS ELETRÔNICOS 2,673
