turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
02,2023.1,ISMAEL VICTOR DE LUCENA COSTA (60h),2T23 4T45,27,40,"FUP - Sala: A1 -  42/30 - `Prédio UAC, 1º Andar",FUP0351,666
01,2023.1,MARCELO XIMENES AGUIAR BIZERRIL (30h),2N12,31,40,"FUP - Sala: AT - 42/30 - Prédio UAC, Térreo",FUP0353,666
01,2023.1,DANILO ARRUDA FURTADO (60h),2N1234,18,40,"FUP - Sala: A1 - 48/22 - Prédio UAC, 1º Andar",FUP0355,666
02,2023.1,DANILO ARRUDA FURTADO (60h),4T2345,6,40,"FUP - Sala: A1 - 48/22 - Prédio UAC, 1º Andar",FUP0355,666
01,2023.1,PHILIPPE POMIER LAYRARGUES (60h),6N1234,7,40,FUP - AT 42/12 UAC,FUP0358,666
02,2023.1,MARIA CLARA HORTENCIO CLEMENTE (60h),6N1234,11,40,"FUP -Sala: AT - 79/11 - Prédio UEP, Térreo",FUP0360,666
01,2023.1,MAURO FRANCISCO PINHEIRO DA SILVA (60h),2N34 4N12,11,40,FUP - A1 42/42 - Prédio UAC. 1º andar,FUP0362,666
02,2023.1,MAURO FRANCISCO PINHEIRO DA SILVA (60h),2T45 4T23,6,40,"FUP - Sala: AT - 42/12 Prédio UAC, Térreo",FUP0362,666
01,2023.1,BERNHARD GEORG ENDERS NETO (60h),2N34 4N12,4,40,FUP - Salas: AT - 43/26 UEP e A1 - 42/30 UAC,FUP0363,666
02,2023.1,ISMAEL VICTOR DE LUCENA COSTA (60h),2T45 4T23,22,40,"FUP – Salas:  AT – 66/26 e AT – 79/11, Prédio UEP,",FUP0363,666
01,2023.1,SUSAN ELIZABETH MARTINS CESAR DE OLIVEIRA (60h),24M34,5,40,"FUP: Sala: A1 - 42/12 - Prédio UAC, 1º Andar",FUP0368,666
01,2023.1,JANAINA DEANE DE ABREU SA DINIZ (60h),35M34,9,40,"FUP-Sala:AT-48/20-Prédio UAC, Térreo.",FUP0369,666
01,2023.1,TAYLINE WALVERDE BISPO (60h),24M12,20,40,"FUP -Sala: AT 42/12 Prédio UAC, Térreo",FUP0372,666
01,2023.1,JOAO BATISTA PEREIRA DE QUEIROZ (30h),3M12 (28/03/2023 - 25/07/2023),19,19,FUP,FUP0392,666
02,2023.1,JOAO BATISTA PEREIRA DE QUEIROZ (30h),3M34 (28/03/2023 - 25/07/2023),11,12,FUP,FUP0392,666
03,2023.1,JOAO BATISTA PEREIRA DE QUEIROZ (30h),3M5  3T1 (28/03/2023 - 25/07/2023),13,10,FUP,FUP0392,666
01,2023.1,LUIS ANTONIO PASQUETTI (30h),3T23 (28/03/2023 - 25/07/2023),18,18,FUP,FUP0397,666
02,2023.1,LUIS ANTONIO PASQUETTI (30h),3T45 (28/03/2023 - 25/07/2023),11,12,FUP,FUP0397,666
03,2023.1,LUIS ANTONIO PASQUETTI (30h),4T6  4N1 (28/03/2023 - 25/07/2023),11,10,FUP,FUP0397,666
01,2023.1,JAIR RECK (30h),4M12 (28/03/2023 - 25/07/2023),18,18,FUP,FUP0400,666
02,2023.1,JAIR RECK (30h),4M34 (28/03/2023 - 25/07/2023),13,14,FUP,FUP0400,666
03,2023.1,JAIR RECK (30h),4M5  4T1 (28/03/2023 - 25/07/2023),10,8,FUP,FUP0400,666
01,2023.1,ELIENE NOVAES ROCHA (60h),4T2345 (28/03/2023 - 25/07/2023),18,18,FUP,FUP0403,666
02,2023.1,ELIENE NOVAES ROCHA (60h),5M1234 (28/03/2023 - 25/07/2023),14,14,FUP,FUP0403,666
03,2023.1,ELIENE NOVAES ROCHA (60h),5M5  5T123 (28/03/2023 - 25/07/2023),11,10,FUP,FUP0403,666
01,2023.1,FELIPE CANOVA GONCALVES (30h),3T6  3N1 (28/03/2023 - 25/07/2023),41,44,FUP,FUP0405,666
01,2023.1,JEANE CRISTINA GOMES ROTTA (30h),5M34,16,40,"FUP-Sala:A1 48/50-Prédio UAC, 1º Andar",FUP0408,666
02,2023.1,FRANCO DE SALLES PORTO (30h),4N12,9,40,Laboratório de Pesquisa e Ensino de Ciências,FUP0408,666
01,2023.1,MAISA ISABELA RODRIGUES (60h),35N34,26,40,ICC BT 102,FUP0410,666
02,2023.1,VANIA FERREIRA ROQUE SPECHT (60h),24M34,14,50,"FUP - Sala AT 42/30 - Prédio UAC, Térreo",FUP0410,666
01,2023.1,MANOEL PEREIRA DE ANDRADE (60h),4N1234,22,40,ICC AT 158/19,FUP0411,666
02,2023.1,RAFAELA CARARETO POLYCARPO (60h),3M1234,4,50,"FUP - Sala A1 48/50 - Prédio UAC, 1º Andar",FUP0411,666
01,2023.1,LUCIANA DE OLIVEIRA MIRANDA (60h),3T2345,13,50,"FUP - Sala A1 19/63 - Prédio UAC, 1º Andar",FUP0412,666
02,2023.1,CLARISSA MELO LIMA (60h),4T2345,16,40,FUP - AT 42/30 UAC,FUP0413,666
01,2023.1,JANAINA DEANE DE ABREU SA DINIZ (60h),35M12,7,40,"FUP: Terça(Sala:AT-48/20-UAC, Térreo)",FUP0414,666
01,2023.1,LUCIJANE MONTEIRO DE ABREU (30h),5N12,22,40,"FUP - Sala: A1 - 48/52 - Prédio UAC, 1º Andar",FUP0434,666
01,2023.1,IRINEU TAMAIO (30h),5N12,10,40,"FUP-Sala:A1-42/60-Prédio UAC, 1º Andar",FUP0435,666
01,2023.1,LUIZ FABRICIO ZARA (60h),3N1234,15,40,FUP - A1 42/12 UAC,FUP0438,666
01,2023.1,MONICA CELEIDA RABELO NOGUEIRA (60h),2N1234,8,40,"FUP-Sala:AT-42/12-Prédio UAC, Térreo",FUP0440,666
01,2023.1,PHILIPPE POMIER LAYRARGUES (60h),4N1234,4,40,FUP - AT 42/12 UAC,FUP0441,666
01,2023.1,CARLOS JOSE SOUSA PASSOS (60h),3N1234,6,40,FUP - AT 44/56 UEP,FUP0443,666
02,2023.1,JONILTO COSTA SOUSA (60h),35M5  35T1,12,50,"FUP - Sala: A1 - 42/42 - Prédio UAC, 1º Andar",FUP0445,666
01,2023.1,SUSAN ELIZABETH MARTINS CESAR DE OLIVEIRA (60h),24M12,15,50,"FUP: Sala: A1 - 42/12 - Prédio UAC, 1º Andar",FUP0446,666
02,2023.1,ELEN PRESOTTO (60h),3N1234,19,40,ICC AT 158/19,FUP0446,666
01,2023.1,ELIETE AVILA WOLFF (30h),2M23 (28/03/2023 - 25/07/2023),21,15,FUP,FUP0458,666
01,2023.1,JAIR RECK (30h),4T23 (28/03/2023 - 25/07/2023),3,2,FUP,FUP0466,666
01,2023.1,JEANE CRISTINA GOMES ROTTA (30h),7M34,15,40,"FUP-Sala: AT - 42/30 - Prédio UAC, Térreo",FUP0473,666
02,2023.1,FRANCO DE SALLES PORTO (30h),4M34,13,40,"FUP-Sala:AT-48/20-Prédio UAC, Térreo",FUP0473,666
01,2023.1,ELIENE NOVAES ROCHA (30h),2T456  2N1 (28/03/2023 - 25/07/2023),6,6,FUP,FUP0499,666
01,2023.1,CHRISTIANO DEL CANTONI GATI (30h),2T456  2N1 (28/03/2023 - 25/07/2023),6,6,FUP,FUP0499,666
02,2023.1,ELIENE NOVAES ROCHA (30h),3M1234 (28/03/2023 - 25/07/2023),6,4,FUP,FUP0499,666
02,2023.1,ROGERIO FERREIRA (30h),3M1234 (28/03/2023 - 25/07/2023),6,4,FUP,FUP0499,666
03,2023.1,JOAO PAULO FERREIRA DOS SANTOS (30h),3T2345 (28/03/2023 - 25/07/2023),7,6,FUP,FUP0499,666
03,2023.1,ELIENE NOVAES ROCHA (30h),3T2345 (28/03/2023 - 25/07/2023),7,6,FUP,FUP0499,666
02,2023.1,TAYLINE WALVERDE BISPO (30h),4T23,11,40,"FUP - Sala A1 42/30 - Prédio UAC, 1º Andar",FUP0501,666
01,2023.1,DJIBY MANE (60h),6M1234 (28/03/2023 - 25/07/2023),12,12,FUP,FUP0506,666
01,2023.1,JOAO PAULO FERREIRA DOS SANTOS (12h),6T2345 (28/03/2023 - 25/07/2023),13,12,FUP,FUP0509,666
01,2023.1,NATHAN CARVALHO PINHEIRO (60h),4M1234 (28/03/2023 - 25/07/2023),6,7,FUP,FUP0513,666
01,2023.1,CYNARA CAROLINE KERN BARRETO (60h),6T2345 (28/03/2023 - 25/07/2023),18,17,FUP,FUP0516,666
01,2023.1,ANDREIA DE ALMEIDA (60h),6N1234,22,40,"FUP - AT 48/10 - LAB.INFO (UAC, TERREO)",FUP0520,666
01,2023.1,LUCIANA DE OLIVEIRA MIRANDA (60h),2N1234,10,40,"FUP - Sala: A1 - 19/63 - Prédio UAC, 1º Andar",FUP0521,666
01,2023.1,ANTONIO DE ALMEIDA NOBRE JUNIOR (60h),4N1234,15,40,FUP - A148/50 UAC,FUP0522,666
01,2023.1,LUIZ FELIPPE SALEMI (60h),7M1234,9,60,"FUP - Sala A1 42/30 - Prédio UAC, 1º Andar",FUP0523,666
01,2023.1,CAROLINA LOPES ARAUJO (60h),3N1234,16,40,FUP - A1 19/63 UAC,FUP0524,666
01,2023.1,ALEXANDRE NASCIMENTO DE ALMEIDA (30h),5N12,8,40,"FUP - A1 42/42 UAC, 1 ANDAR",FUP0525,666
01,2023.1,TAYLINE WALVERDE BISPO (60h),2N1234,16,40,"FUP - Sala: AT - 48/20 - Prédio UAC, Térreo",FUP0526,666
01,2023.1,DULCE MARIA SUCENA DA ROCHA (60h),35M34,8,40,"Sala:A1-09/9 - Lab.Ens.Bio.1-Prédio UAC, 1 andar",FUP0527,666
02,2023.1,MARIA CRISTINA DE OLIVEIRA (60h),5N1234,15,40,FUP A1 19/63 UAC e A1 09/09 - Lab.Ens.Bio.1 UAC,FUP0527,666
01,2023.1,ELIZABETH MARIA MAMEDE DA COSTA (60h),5N1234,4,40,"FUP-Sala:AT-48/22-Prédio UAC, Térreo",FUP0528,666
02,2023.1,ELIZABETH MARIA MAMEDE DA COSTA (60h),5T2345,16,40,"FUP-Sala:AT-48/22-Prédio UAC, Térreo",FUP0528,666
01,2023.1,ALEXANDRE NASCIMENTO DE ALMEIDA (30h),5N34,21,40,"FUP - Sala: A1 - 42/42 - Prédio UAC, 1º Andar",FUP0529,666
01,2023.1,LUCIJANE MONTEIRO DE ABREU (60h),3N1234,14,40,FUP - A1 48/52 UAC,FUP0530,666
01,2023.1,LUIZ HONORATO DA SILVA JUNIOR (60h),2N1234,12,40,"FUP - Sala A1 42/60 - Prédio UAC, 1º Andar",FUP0531,666
01,2023.1,TIBERIO LEONARDO GUITTON (60h),4N1234,19,40,"FUP - Sala A1 42/12 - Prédio UAC, 1º Andar",FUP0534,666
01,2023.1,ROMULO JOSE DA COSTA RIBEIRO (60h),5N1234,10,40,"FUP - A1 48/20 UAC, 1 ANDAR",FUP0535,666
01,2023.1,WILLIAM SANTANA (60h),4N1234,7,40,"FUP - Sala AT 48/22 - Prédio UAC, Térreo",FUP0536,666
01,2023.1,AMANDA MARINA ANDRADE MEDEIROS (60h),7M123  3N1234,5,40,FUP: AT - 42/12 (UAC/T) e A1 - 42/12 (UAC/1andar),FUP0537,666
02,2023.1,AMANDA MARINA ANDRADE MEDEIROS (60h),3T2345 7T123,13,40,"FUP - Sala: AT - 42/12 - Prédio UAC, Térreo",FUP0537,666
01,2023.1,IVAN FERREIRA DA COSTA (60h),2T45 4T23,2,30,"FUP: A1-66/26 Lab.Ens.Geo.Fis 2 (UEP, Terreo)",FUP0538,666
01,2023.1,ANDRE VITOR FERNANDES DOS SANTOS (60h),7T234  3N1234,5,40,FUP: A1-42/10 (UAC/1andar) e A1-42/30 (UAC/1andar),FUP0541,666
02,2023.1,ANDRE VITOR FERNANDES DOS SANTOS (60h),7M123  3T2345,14,40,FUP: A1-42/10 (UAC/1andar) e AT-79/11 (UEP/Terreo),FUP0541,666
01,2023.1,FRANCO DE SALLES PORTO (105h),7M123  3T2345,13,40,"FUP:AT-42/30 (UAC, Térreo) e A1-42/32 (UAC,1andar)",FUP0542,666
02,2023.1,FRANCO DE SALLES PORTO (105h),7T123  3N1234,9,40,"FUP - sala: A1 - 48/50 - Prédio UAC, 1º Andar",FUP0542,666
01,2023.1,VIVIANE APARECIDA DA SILVA FALCOMER (90h),5T2345 7T12,4,40,"FUP: AT-79/11(UEP, Térreo) e A1-48/22 (UAC,1andar)",FUP0543,666
02,2023.1,VIVIANE APARECIDA DA SILVA FALCOMER (90h),7M12  5N1234,8,40,"FUP: AT-44/56(UEP, Térreo) e AT-79/11(UEP, Térreo)",FUP0543,666
01,2023.1,ANTONIO DE ALMEIDA NOBRE JUNIOR (60h),5N1234,8,40,"FUP - Sala: A1 - 48/50 - Prédio UAC, 1º Andar",FUP0545,666
01,2023.1,EDUARDO LEONARDECZ NETO (60h),6N1234,15,40,"FUP - Sala A1 42/32 - Prédio UAC, 1º Andar",FUP0546,666
01,2023.1,ELAINE NOLASCO RIBEIRO (60h),5N1234,4,40,"FUP A1 42/30 UAC, 1 ANDAR",FUP0548,666
01,2023.1,ALEXANDRE NASCIMENTO DE ALMEIDA (60h),4N1234,13,40,FUP -A1 42/10 UAC,FUP0549,666
04,2023.1,CLARISSA MELO LIMA (60h),2N1234,22,40,"FUP-Sala:AT-48/10 Lab.Infor - UAC, Térreo",FUP0552,666
05,2023.1,LUIZ FABRICIO ZARA (60h),2N1234,13,40,"FUP-Sala:A1-42/10-Prédio UAC, 1º Andar",FUP0552,666
06,2023.1,CAROLINA LOPES ARAUJO (60h),4N1234,18,40,FUP - AUDITÓRIO CORA CORALINA,FUP0552,666
07,2023.1,MARCO AURELIO ALVES BARBOSA (60h),7M34  4N12,2,40,FUP,FUP0552,666
01,2023.1,TANIA CRISTINA DA SILVA CRUZ (30h),5N12,19,40,"FUP-Sala:AT-79/11-Prédio UEP, Térreo",FUP0553,666
02,2023.1,ELAINE NOLASCO RIBEIRO (60h),4N1234,8,40,"FUP- Sala: AT - 79/11 - Prédio UEP, Térreo",FUP0555,666
01,2023.1,JOAQUIM ANTONILDO PINHO PINHEIRO (60h),6N1234,11,40,"FUP Sala: A1 - 48/52 - Prédio UAC, 1º Andar",FUP0556,666
01,2023.1,TANIA CRISTINA DA SILVA CRUZ (30h),5N34,17,17,"FUP-Sala:AT-79/11-Prédio UEP, Térreo",FUP0560,666
02,2023.1,CARLOS JOSE SOUSA PASSOS (30h),2N12,8,20,"FUP-Sala:AT-44/56-Prédio UEP, Térreo",FUP0560,666
01,2023.1,CLARISSA MELO LIMA (60h),7M1234,18,40,"FUP -Sala: AT - 48/20 - Prédio UAC, Térreo",FUP0561,666
01,2023.1,TANIA CRISTINA DA SILVA CRUZ (30h),2T2345,73,81,CDT - Auditório,FTD0007,429
01,2023.1,ANA CLAUDIA GONÇALVES SOUZA OLIVEIRA (30h),2T2345,73,81,CDT - Auditório,FTD0007,429
02,2023.1,TANIA CRISTINA DA SILVA CRUZ (30h),5M1234,57,62,CDT - Auditório,FTD0007,429
02,2023.1,Daiane Pereira da Fonseca Lopes (30h),5M1234,57,62,CDT - Auditório,FTD0007,429
03,2023.1,NATALIA LIMA DE OLIVEIRA (60h),4T2345,56,60,CDT - Auditório,FTD0007,429
04,2023.1,TANIA CRISTINA DA SILVA CRUZ (30h),5T2345,46,50,CDT - Auditório,FTD0007,429
04,2023.1,JONATHAS FELIPE AIRES FERREIRA (30h),5T2345,46,50,CDT - Auditório,FTD0007,429
05,2023.1,Sonia Marise Salles Carvalho (30h),3T2345,95,100,CDT - Auditório,FTD0007,429
05,2023.1,PAULO CELSO DOS REIS GOMES (30h),3T2345,95,100,CDT - Auditório,FTD0007,429
01,2023.1,MARIO DE OLIVEIRA ANDRADE (90h),6T23456  6N1,97,100,CDT - Auditório,FTD0008,429
01,2023.1,MARIO DE OLIVEIRA ANDRADE (90h),6M12345  6T1,29,30,CDT - Sala Interação,FTD0009,429
01,2023.1,TALITA SOUZA CARMO (30h),24M34,39,50,Sala - Interação,FTD0010,429
01,2023.1,LIVIA PEREIRA DE ARAUJO (30h),24M34,39,50,Sala - Interação,FTD0010,429
01,2023.1,LARISSE ARAUJO LIMA (30h),5T2345,11,50,CDT - Sala Interação,FTD0011,429
01,2023.1,RAFAEL AMARAL SHAYANI (30h),6M12,46,50,FT/ENE BT-52/15,FTD0018,429
01,2023.1,JOSE ALFREDO RUIZ VARGAS (30h),6M12,78,80,FT/ENE BT-13/15 (Auditório),FTD0021,429
01,2023.1,EDSON ALVES DA COSTA JUNIOR (60h),46T23,140,140,FGA - SALA S4/SALA S9,FGA0003,673
01,2023.1,RONNE TOLEDO (60h),24M34,27,45,SALA FGA - I8 e Container 17,FGA0008,673
01,2023.1,SUELIA DE SIQUEIRA RODRIGUES FLEURY ROSA (60h),24M12,47,50,FGA - SALA I3,FGA0013,673
01,2023.1,MARCUS VINICIUS CHAFFIM COSTA (60h),35M34,9,40,FGA - SALA S5,FGA0015,673
01,2023.1,WELLINGTON AVELINO DO AMARAL (60h),35T23,18,45,FGA - LAB SS,FGA0017,673
01,2023.1,RITA DE CASSIA SILVA (60h),35M12,12,40,FGA - SALA I7/SALA I4,FGA0023,673
01,2023.1,ALEX REIS (30h),46T23,10,45,FGA -  SALA I5,FGA0025,673
01,2023.1,JORGE ANDRES CORMANE ANGARITA (30h),46T23,10,45,FGA -  SALA I5,FGA0025,673
01,2023.1,JOHN LENON CARDOSO GARDENGHI (60h),46M34,130,130,FGA - SALA S9,FGA0030,673
02,2023.1,BRUNO CESAR RIBAS (60h),35T6  35N1,44,130,FGA  - SALA I9,FGA0030,673
01,2023.1,RICARDO RAMOS FRAGELLI (60h),2T2345,17,20,SALA FGA - MULTIUSO,FGA0034,673
02,2023.1,JUNGPYO LEE (60h),25T23,6,25,FGA - LAB TERMODINAMICA,FGA0037,673
03,2023.1,RAFAEL CASTILHO FARIA MENDES (60h),2T2345,28,50,FGA - SALA S7,FGA0037,673
01,2023.1,OLEXIY SHYNKARENKO (75h),35T45 6T4,27,30,SALA FGA  - I4,FGA0038,673
01,2023.1,ARTEM ANDRIANOV (75h),2M5 35M12,44,45,SALA FGA - I4 / I10 / S7,FGA0039,673
01,2023.1,ANDRE MURILO DE ALMEIDA PINTO (30h),24M34,10,16,FGA - LAB SHP,FGA0040,673
01,2023.1,RAFAEL RODRIGUES DA SILVA (30h),24M34,10,16,FGA - LAB SHP,FGA0040,673
01,2023.1,OLEXIY SHYNKARENKO (60h),35T23,27,30,SALA FGA  - S5,FGA0043,673
01,2023.1,POLLIANA CANDIDA OLIVEIRA MARTINS (60h),46M34,23,30,SALA FGA - S8,FGA0045,673
01,2023.1,ANDREIA ALVES COSTA LINDINGER (60h),35M34,8,45,FGA - SALA I1,FGA0047,673
01,2023.1,WILLIAM REIS SILVA (60h),46M34,14,45,SALA FGA - S4 e I2,FGA0048,673
01,2023.1,SERGIO HENRIQUE DA SILVA CARNEIRO (60h),35M34,34,45,SALA FGA - I4,FGA0050,673
01,2023.1,PAOLO GESSINI (30h),235M12,9,45,SALA FGA - I1,FGA0052,673
01,2023.1,JUNGPYO LEE (60h),235M12,9,45,SALA FGA - I1,FGA0052,673
01,2023.1,EDSON ALVES DA COSTA JUNIOR (60h),7M1234,133,140,FGA - SALA S4 e I10/S10,FGA0053,673
01,2023.1,ANDREA CASTELLO BRANCO JUDICE (30h),4M1234,55,60,FGA - SALA S6,FGA0054,673
01,2023.1,REJANE MARIA DA COSTA FIGUEIREDO (30h),4M1234,55,60,FGA - SALA S6,FGA0054,673
01,2023.1,RHANDER VIANA (60h),35T23,15,20,FGA - SALA S8,FGA0055,673
01,2023.1,EDISON GUSTAVO CUEVA GALARRAGA (60h),35M34,14,25,FGA - SALA I8,FGA0056,673
01,2023.1,MARCUS VINICIUS BATISTUTA (60h),24T45,5,45,FGA - SALA I1/SALA I2,FGA0057,673
01,2023.1,VANDOR ROBERTO VILARDI RISSOLI (60h),35M12,37,45,FGA - SALA I6,FGA0060,673
01,2023.1,TATIANE DA SILVA EVANGELISTA (60h),35M34,28,60,FGA - SALA I3,FGA0066,673
01,2023.1,LUIS FILOMENO DE JESUS FERNANDES (60h),24M12,21,45,FGA - SALA S8,FGA0067,673
02,2023.1,EULER DE VILHENA GARCIA (60h),35M12,43,45,FGA - SALA S9,FGA0067,673
01,2023.1,GILMAR SILVA BESERRA (60h),24M34,16,60,FGA - SALA I3/SALA I2,FGA0068,673
01,2023.1,DIOGO DE OLIVEIRA COSTA (30h),3T23,10,24,FGA - LAB NEI 1,FGA0069,673
02,2023.1,ANDERSON JOSE COSTA SENA (30h),5M34,11,24,FGA - LAB NEI 1,FGA0069,673
03,2023.1,DIOGO DE OLIVEIRA COSTA (30h),6M12,11,24,FGA - LAB NEI 1,FGA0069,673
04,2023.1,MARCELINO MONTEIRO DE ANDRADE (30h),4M34,6,24,FGA - LAB NEI 1,FGA0069,673
05,2023.1,ANDERSON JOSE COSTA SENA (30h),5M12,4,24,FGA - LAB NEI 1,FGA0069,673
01,2023.1,ANDERSON JOSE COSTA SENA (30h),6M34,13,20,FGA - LAB NEI 1,FGA0070,673
02,2023.1,ANDERSON JOSE COSTA SENA (30h),6T23,1,20,FGA - LAB NEI 1,FGA0070,673
01,2023.1,ANDERSON JOSE COSTA SENA (30h),4M5  4T1,15,16,FGA - LAB NEI 2,FGA0071,673
02,2023.1,ANDERSON JOSE COSTA SENA (30h),4T23,13,16,FGA - LAB NEI 2,FGA0071,673
03,2023.1,ANDERSON JOSE COSTA SENA (30h),4T45,15,16,FGA - LAB NEI 2,FGA0071,673
04,2023.1,CLAUDIA PATRICIA OCHOA DIAZ (30h),5T23,14,16,FGA - LAB NEI 2,FGA0071,673
05,2023.1,DIOGO DE OLIVEIRA COSTA (30h),6T23,6,16,FGA - LAB NEI 2,FGA0071,673
06,2023.1,HENRIQUE MARRA TAIRA MENEGAZ (30h),3M12,16,16,FGA - LAB NEI 2,FGA0071,673
07,2023.1,ANDERSON JOSE COSTA SENA (30h),6T45,15,16,FGA - LAB NEI 2,FGA0071,673
08,2023.1,DIOGO DE OLIVEIRA COSTA (30h),5M34,7,16,FGA - LAB NEI 2,FGA0071,673
09,2023.1,GUILLERMO ALVAREZ BESTARD (30h),6M12,8,16,FGA - LAB NEI 2,FGA0071,673
10,2023.1,HENRIQUE MARRA TAIRA MENEGAZ (30h),2M12,15,16,FGA - LAB NEI 2,FGA0071,673
11,2023.1,DIOGO DE OLIVEIRA COSTA (30h),4M34,16,16,FGA - LAB NEI 2,FGA0071,673
12,2023.1,DIOGO DE OLIVEIRA COSTA (30h),3T45 (28/03/2023 - 25/07/2023),14,16,FGA - LAB NEI 2,FGA0071,673
14,2023.1,CLAUDIA PATRICIA OCHOA DIAZ (30h),3T23,16,16,FGA - LAB NEI 2,FGA0071,673
15,2023.1,HENRIQUE MARRA TAIRA MENEGAZ (30h),3M34,14,16,FGA - LAB NEI 2,FGA0071,673
16,2023.1,HENRIQUE MARRA TAIRA MENEGAZ (30h),2M34,15,16,FGA - LAB NEI 2,FGA0071,673
01,2023.1,GILMAR SILVA BESERRA (30h),6M12,5,30,FGA - LAB SS,FGA0072,673
02,2023.1,GILMAR SILVA BESERRA (30h),6M34,12,30,FGA - LAB SS,FGA0072,673
01,2023.1,RENATO VILELA LOPES (60h),46M12,98,110,FGA - SALA S1,FGA0073,673
02,2023.1,RENATO VILELA LOPES (60h),46T23,109,110,FGA - SALA S2/SALA S4,FGA0073,673
01,2023.1,DANIEL MAURICIO MUNOZ ARBOLEDA (60h),35M34,24,60,FGA - SALA I2,FGA0074,673
01,2023.1,EMMANUEL PACHECO ROCHA LIMA (15h),2T4,15,15,FGA - LAB MATERIAIS,FGA0075,673
02,2023.1,EMMANUEL PACHECO ROCHA LIMA (15h),4T4,14,15,FGA - LAB MATERIAIS,FGA0075,673
03,2023.1,EMMANUEL PACHECO ROCHA LIMA (15h),2T5,15,15,FGA - LAB MATERIAIS,FGA0075,673
04,2023.1,SANDRA MARIA DA LUZ (15h),5M1,2,15,FGA - LAB MATERIAIS,FGA0075,673
05,2023.1,SANDRA MARIA DA LUZ (15h),5M2,11,15,FGA - LAB MATERIAIS,FGA0075,673
06,2023.1,EDISON GUSTAVO CUEVA GALARRAGA (15h),3M1,5,15,FGA - LAB MATERIAIS,FGA0075,673
07,2023.1,EDISON GUSTAVO CUEVA GALARRAGA (15h),3M2,9,15,FGA - LAB MATERIAIS,FGA0075,673
08,2023.1,EDISON GUSTAVO CUEVA GALARRAGA (15h),4M1,8,15,FGA - LAB MATERIAIS,FGA0075,673
09,2023.1,EDISON GUSTAVO CUEVA GALARRAGA (15h),4M2,15,15,FGA - LAB MATERIAIS,FGA0075,673
10,2023.1,EMMANUEL PACHECO ROCHA LIMA (15h),4T5,12,15,FGA - LAB MATERIAIS,FGA0075,673
01,2023.1,FABIO ALFAIA DA CUNHA (30h),24M12,8,45,FGA - SALA I4,FGA0076,673
01,2023.1,ALESSANDRO BORGES DE SOUSA OLIVEIRA (30h),24M12,8,45,FGA - SALA I4,FGA0076,673
01,2023.1,EMMANUEL PACHECO ROCHA LIMA (45h),2T23 4T1,55,90,FGA - SALA S4,FGA0078,673
02,2023.1,RODRIGO ARBEY MUNOZ MENESES (45h),3T23 5T2,51,90,FGA - SALA S4,FGA0078,673
01,2023.1,FABRICIO ATAIDES BRAZ (60h),35M34,27,60,FGA - SALA I5,FGA0083,673
01,2023.1,SERGIO ANTONIO ANDRADE DE FREITAS (60h),26T45,69,70,FGA - SALA S6/SALA 110,FGA0084,673
01,2023.1,GLAUCO VITOR PEDROSA (60h),26M34,129,130,FGA - SALA S9/SALA S2,FGA0085,673
02,2023.1,EDSON ALVES DA COSTA JUNIOR (60h),46T6  46N1,133,140,FGA - SALA S1,FGA0085,673
03,2023.1,GLAUCO VITOR PEDROSA (60h),46T23,65,65,FGA - SALA S7,FGA0085,673
01,2023.1,JORGE ANDRES CORMANE ANGARITA (60h),24M12,44,45,SALA FGA - I8,FGA0086,673
02,2023.1,FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA (60h),24T45,35,45,SALA FGA - S8,FGA0086,673
01,2023.1,LOANA NUNES VELASCO (30h),4M12,10,20,SALA FGA - LAB ELET,FGA0087,673
02,2023.1,RUDI HENRI VAN ELS (30h),3T45,11,20,SALA FGA - LAB ELET,FGA0087,673
03,2023.1,RUDI HENRI VAN ELS (30h),2T23,16,20,SALA FGA - LAB ELET,FGA0087,673
04,2023.1,JORGE ANDRES CORMANE ANGARITA (30h),2M34,15,20,SALA FGA  - LAB ELET,FGA0087,673
05,2023.1,LOANA NUNES VELASCO (30h),6M12,19,20,SALA FGA - LAB ELET,FGA0087,673
01,2023.1,FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA (60h),46M12,15,60,FGA - SALA I2,FGA0088,673
01,2023.1,RUDI HENRI VAN ELS (30h),4T45,9,20,SALA FGA - LAB ELET,FGA0089,673
02,2023.1,RUDI HENRI VAN ELS (30h),4T23,3,20,SALA FGA - LAB ELET,FGA0089,673
01,2023.1,EBERTH DE ALMEIDA CORREA (60h),35T23,14,45,SALA FGA  - I1,FGA0090,673
01,2023.1,JHON NERO VAZ GOULART (45h),24M12  3T2,14,25,SALA FGA - I5 / LAB TERMOFLUIDOS,FGA0091,673
01,2023.1,PAOLO GESSINI (30h),24M12  3T2,14,25,SALA FGA - I5 / LAB TERMOFLUIDOS,FGA0091,673
02,2023.1,JHON NERO VAZ GOULART (30h),24M12  3T3,4,20,SALA FGA - I5 / LAB TERMOFLUIDOS,FGA0091,673
02,2023.1,PAOLO GESSINI (45h),24M12  3T3,4,20,SALA FGA - I5 / LAB TERMOFLUIDOS,FGA0091,673
01,2023.1,DANIEL COSTA ARAUJO (75h),3M125 5M12,15,50,FGA - SALA I2/SALA I10,FGA0092,673
