cod,nome,cod_depto
FCI0127,INTRODUÇÃO AO TRABALHO DE CONCLUSÃO DE CURSO,674
FCI0128,"PATRIMÔNIO, PRESERVAÇÃO E MEMÓRIA",674
FCI0129,REPRESENTAÇÃO DA INFORMAÇÃO ARQUIVÍSTICA,674
FAC0008,SEMIÓTICA E COMUNICAÇÃO,343
FDD0004,INSTITUIÇÕES DE DIREITO PÚBLICO E PRIVADO,370
FDD0006,INTRODUÇÃO AO DIREITO 1,370
FDD0011,FILOSOFIA DO DIREITO,370
FDD0013,SOCIOLOGIA JURÍDICA,370
FDD0015,LEGISLAÇÃO SOCIAL,370
FDD0017,TEORIA GERAL DO PROCESSO 1,370
FDD0019,TEORIA GERAL DO DIREITO PÚBLICO,370
FDD0021,DIREITO CONSTITUCIONAL 1,370
FDD0023,DIREITO CONSTITUCIONAL 2,370
FDD0025,DIREITO ADMINISTRATIVO 1,370
FDD0027,DIREITO ADMINISTRATIVO 2,370
FDD0029,DIREITO ADMINISTRATIVO 3,370
FDD0031,DIREITO FINANCEIRO,370
FDD0033,DIREITO TRIBUTÁRIO,370
FDD0035,DIREITO INTERNACIONAL PÚBLICO,370
FDD0037,DIREITO INTERNACIONAL PRIVADO,370
FDD0039,DIREITO PENAL 1,370
FDD0041,DIREITO PENAL 2,370
FDD0043,MEDICINA LEGAL,370
FDD0045,DIREITO PROCESSUAL CIVIL 1,370
FDD0047,DIREITO PROCESSUAL CIVIL 2,370
FDD0049,DIREITO PROCESSUAL PENAL 1,370
FDD0051,DIREITO PROCESSUAL PENAL 2,370
FDD0053,DIREITO PROCESSUAL DO TRABALHO,370
FDD0060,DIREITO PREVIDENCIÁRIO,370
FDD0062,TEORIA GERAL DO DIREITO PRIVADO,370
FDD0065,DIREITO DAS COISAS,370
FDD0068,DIREITO DE FAMÍLIA,370
FDD0072,DIREITO COMERCIAL 1,370
FDD0074,DIREITO COMERCIAL 2,370
FDD0088,CRIMINOLOGIA,370
FDD0092,DIREITO DAS OBRIGAÇÕES,370
FDD0097,DIREITO DOS CONTRATOS,370
FDD0117,DIREITO INDUSTRIAL,370
FDD0141,LEGISLAÇÃO TRIBUTÁRIA,370
FDD0145,DIREITO PROCESSUAL CIVIL 3,370
FDD0153,PESQUISA JURÍDICA,370
FDD0155,NOÇÕES DE DIREITO,370
FDD0165,TEORIA GERAL DO DIREITO PENAL,370
FDD0167,INTRODUÇÃO AO DIREITO 2,370
FDD0169,TEORIA GERAL DO PROCESSO 2,370
FDD0172,LEGISLAÇÃO ADMINISTRATIVA,370
FDD0174,DIREITO COMERCIAL 3,370
FDD0176,DIREITO DAS SUCESSÕES,370
FDD0239,PROJETO DE MONOGRAFIA,370
FDD0241,DIREITO ECONÔMICO,370
FDD0242,HISTÓRIA DO DIREITO,370
FDD0244,ATUALIZAÇÃO E PRÁTICA DO DIREITO 3,370
FDD0245,RESPONSABILIDADE CIVIL,370
FDD0248,MODELOS E PARADIGMAS DA EXPERIÊNCIA JURÍDICA,370
FDD0249,TEORIA GERAL DO ESTADO,370
FDD0252,ATUALIZAÇÃO E PRÁTICA DO DIREITO 1,370
FDD0254,ATUALIZAÇÃO E PRÁTICA DO DIREITO 2,370
FDD0256,ATUALIZAÇÃO E PRÁTICA DO DIREITO 4,370
FDD0258,ATUALIZAÇÃO E PRÁTICA DO DIREITO 5,370
FDD0259,ESTÁGIO 1,370
FDD0261,ESTÁGIO 2,370
FDD0262,ESTÁGIO 3,370
FDD0263,ESTÁGIO 4,370
FDD0264,ESTÁGIO 5,370
FDD0267,DIREITO DO TRABALHO,370
FDD0268,DIREITO COLETIVO DO TRABALHO,370
FDD0269,REDAÇÃO DE MONOGRAFIA,370
FDD0272,ÉTICA E DIREITO,370
FDD0275,DIREITO DA CONCORRÊNCIA,370
FDD0277,DIREITO AMBIENTAL,370
FDD0278,EXAME DE PROFICIÊNCIA 1,370
FDD0279,EXAME DE PROFICIÊNCIA 2,370
FDD0282,FUNDAMENTOS DO DIREITO AMBIENTAL,370
FED0009,POLÍTICAS PÚBLICAS E DIREITOS DA CRIANÇA E DO ADOLESCENTE,381
FED0010,GESTÃO DO SISTEMA SOCIOEDUCATIVO,381
FED0011,FUNDAMENTOS ÉTICOS DO TRABALHO SOCIOEDUCATIVO,381
FED0039,INTRODUÇÃO À PEDAGOGIA,381
FED0043,ESTÁGIO SUPERVISIONADO I: EDUCAÇÃO INFANTIL,381
FED0044,"PROJETOS DE ENSINO, PESQUISA E EXTENSÃO",381
FED0045,ESTÁGIO SUPERVISIONADO II: ANOS INICIAIS,381
FED0047,ESTÁGIO SUPERVISIONADO III: GESTÃO ESCOLAR,381
FED0048,GESTÃO DE PROGRAMAS E PROJETOS EDUCACIONAIS,381
FED0050,ESTÁGIO SUPERVISIONADO IV: ESPAÇOS EDUCATIVOS NÃO-ESCOLARES,381
FED0052,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,381
FED0053,INTRODUÇÃO À ANÁLISE DE DADOS E INDICADORES EDUCACIONAIS,381
FED0123,EDUCAÇÃO E TRABALHO,381
FED0135,PROJETO 2,381
FED0146,PROJETO 5,381
FED0173,POLÍTICAS PÚBLICAS DE EDUCAÇÃO,381
FED0184,ESCOLARIZAÇÃO DE SURDOS E LIBRAS,381
FED0191,FILOSOFIA COM CRIANÇAS,381
FED0195,ATIVIDADES LÚDICAS EM INÍCIO ESCOLARIZAÇÃO,381
FED0238,ESTÁGIO SUPERVISIONADO III: GESTÃO ESCOLAR,381
MTC0002,"EDUCAÇÃO, TECNOLOGIA E COMUNICAÇÃO",381
MTC0003,PROCESSOS DE ALFABETIZAÇÃO E LETRAMENTO,381
MTC0004,"EDUCAÇÃO DE JOVENS, ADULTOS E IDOSOS",381
MTC0005,TÓPICOS ESPECIAIS DE LINGUAGEM E LITERATUA,381
MTC0012,DIDÁTICA FUNDAMENTAL,381
MTC0021,CURRÍCULO,381
MTC0035,AVALIAÇÃO ESCOLAR,381
MTC0039,EDUCAÇÃO INFANTIL,381
MTC0051,PROCESSO DE ALFABETIZACAO,381
MTC0053,ENSINO E APRENDIZAGEM DA LÍNGUA MATERNA,381
MTC0055,EDUCAÇÃO MATEMÁTICA 1,381
MTC0059,"ENSINO DE HISTÓRIA, IDENTIDADE E CIDADANIA",381
MTC0061,EDUCAÇÃO EM GEOGRAFIA,381
MTC0067,ENSINO DE CIÊNCIA E TECNOLOGIA 1,381
MTC0076,EDUCACAO A DISTANCIA,381
MTC0105,EDUCAÇÃO MATEMÁTICA 2,381
MTC0149,FUNDAMENTOS DA LINGUAGEM MUSICAL NA EDUCAÇÃO,381
MTC0151,OFICINA DE FORMAÇÃO DO PROFESSOR-LEITOR,381
MTC0155,ENSINO DE CIÊNCIAS E TECNOLOGIA 2,381
MTC0158,FORMAS DE EXPRESSÃO DA CRIANÇA DE 0 A 6 ANOS,381
MTC0165,EDUCAÇÃO EM ARTES,381
PAD0022,PLANEJAMENTO EDUCACIONAL,381
PAD0028,ORGANIZAÇÃO DA EDUCAÇÃO BRASILEIRA,381
PAD0031,POLITICAS PÚBLICAS DE EDUCAÇÃO,381
PAD0052,FINANCIAMENTO DA EDUCAÇÃO,381
PAD0071,CULTURA ORGANIZACIONAL,381
PAD0076,AVALIAÇÃO NAS ORGANIZAÇÕES EDUCATIVAS,381
PAD0080,GESTÃO DAS ORGANIZAÇÕES EDUCATIVAS,381
TEF0001,ESCOLARIZAÇÃO DE SURDOS E LIBRAS,381
TEF0002,"INFÂNCIA, CRIANÇA E EDUCAÇÃO",381
TEF0003,EDUCAÇÃO INCLUSIVA,381
TEF0011,PSICOLOGIA DA EDUCAÇÃO,381
TEF0013,SOCIOLOGIA DA EDUCAÇÃO,381
TEF0015,HISTORIA DA EDUCACAO,381
TEF0021,FILOSOFIA DA EDUCAÇÃO,381
TEF0022,FILOSOFIA DA EDUCACAO 2,381
TEF0027,ORIENTAÇÃO EDUCACIONAL,381
TEF0041,ANTROPOLOGIA E EDUCACAO,381
TEF0046,HISTORIA DA EDUCACAO BRASILEIRA,381
TEF0082,FUNDAMENTOS DA EDUCAÇÃO AMBIENTAL,381
TEF0083,TOPICOS ESPECIAIS EM EDUCACAO ESPECIAL 1,381
TEF0092,EDUCAÇÃO E TRABALHO,381
TEF0103,PESQUISA EM EDUCAÇÃO 1,381
TEF0117,TÓPICOS ESPECIAIS EM EDUCAÇÃO E DIVERSIDADE CULTURAL,381
TEF0118,PERSPECTIVAS DO DESENVOLVIMENTO HUMANO,381
TEF0119,APRENDIZAGEM E DESENVOLVIMENTO DO PNEE,381
TEF0122,ORIENTAÇÃO VOCACIONAL PROFISSIONAL,381
TEF0135,TÓPICOS ESPECIAIS EM PSICOLOGIA DA EDUCAÇÃO,381
TEF0136,PSICOLOGIA SOCIAL NA EDUCAÇÃO,381
TEF0138,ENFOQUES PSICOPEDAGÓGICOS DAS DIFICULDADES DE APRENDIZAGEM,381
TEF0144,SEMINÁRIO EM EDUCAÇÃO INCLUSIVA,381
TEF0145,GÊNERO E EDUCAÇÃO,381
TEF0147,EDUCAÇÃO DAS RELAÇÕES ÉTNICO-RACIAIS,381
TEF0148,"EDUCAÇÃO, AMBIENTE E SOCIEDADE",381
FEF0001,ESTATÍSTICA APLICADA À EDUCAÇÃO FÍSICA,393
FEF0002,METODOLOGIA DAS LUTAS E ARTES MARCIAIS,393
FEF0003,"EDUCAÇÃO FÍSICA: LEIS, NORMAS E POLÍTICAS",393
FEF0004,EDUCAÇÃO FÍSICA NO ENSINO FUNDAMENTAL,393
FEF0005,EDUCAÇÃO FÍSICA NA EDUCAÇÃO INFANTIL,393
FEF0006,FUNDAMENTOS DO DESENVOLVIMENTO E APRENDIZAGEM APLICADOS A EDF INFANTIL,393
FEF0007,FUNDAMENTOS DO DESENVOLVIMENTO E APRENDIZAGEM APLICADOS A EDF ENS FUND,393
FEF0009,"JOGO, LÚDICO E EDUCAÇÃO FÍSICA",393
FEF0010,FUNDAMENTOS DO DESENVOLVIMENTO  APRENDIZAGEM APLICADOS  A EDF EM E EJA,393
FEF0011,ESTUDOS E PESQUISA EM EDUCAÇÃO FÍSICA ESCOLAR,393
FEF0012,EDUCAÇÃO FÍSICA NO ENS MÉDIO E EDUCAÇÃO DE JOVENS E ADULTOS,393
FEF0013,METODOLOGIA DAS MODALIDADES ESPORTIVAS COLETIVAS,393
FEF0014,ASPECTOS PSICOLÓGICOS DA APRENDIZAGEM A EDF,393
FEF0015,ANATOMIA DOS SISTEMAS,393
FEF0042,METODOLOGIA DAS LUTAS E ARTES MARCIAIS,393
FEF0047,"EDUCAÇÃO FÍSICA: LEIS, NORMAS E POLÍTICAS",393
FEF0053,PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO,393
FEF0054,TREINAMENTO DE FORÇA APLICADO À POPULAÇÕES ESPECIAIS (IDOSOS),393
FEF0060,TREINAMENTO DE FORÇA APLICADO AO DESEMPENHO ESPORTIVO,393
FEF0061,TREINAMENTO DE FORÇA APLICADO AO DESEMPENHO DE ATLETAS DE COMBATE,393
FEF0062,PERIODIZAÇÃO E ELABORAÇÃO DE PROGRAMAS DE TREINAMENTO DE FORÇA,393
FEF0065,EDUCAÇÃO TUTORIAL: O CURRÍCULO DE FORMAÇÃO EM EDUCAÇÃO FÍSICA,393
FEF0068,PRÁTICAS CORPORAIS ALTERNATIVAS,393
FEF0069,PROMOÇÃO DA ATIVIDADE FÍSICA PARA A SAÚDE,393
FEF0100,METODOLOGIA DAS MODALIDADES ESPORTIVAS COLETIVAS 2,393
FEF0107,PRATICA DESPORTIVA 2,393
FEF0124,METODOLOGIA DOS DESPORTOS NACIONAIS,393
FEF0143,FISIOLOGIA DO EXERCICIO 1,393
FEF0145,FISIOLOGIA DO EXERCICIO 2,393
FEF0151,CINESIOLOGIA APLICADA À EDUCAÇÃO FÍSICA,393
FEF0154,ATIVIDADE FÍSICA PARA GRUPOS ESPECIAIS,393
FEF0165,NATAÇÃO,393
FEF0172,PREVENÇÃO DE ACIDENTES E PRIMEIROS SOCORROS,393
FEF0184,METODOLOGIA DA DANÇA E EXPRESSÃO CORPORAL,393
FEF0204,MEDIDAS E AVALIAÇÃO EM EDUCAÇÃO FÍSICA 1,393
FEF0218,PRINCÍPIOS DO TREINAMENTO RESISTIDO,393
FEF0229,DIDATICA DA EDUCAÇÃO FÍSICA,393
FEF0232,FUNDAMENTOS HISTÓRICO FILOSÓFICO DA EDUCAÇÃO FÍSICA,393
FEF0250,ESTÁGIO SUPERVISIONADO BACHARELADO EM EDF 1,393
FEF0253,BASES CIENTÍFICAS DO TREINAMENTO,393
FEF0263,FISIOLOGIA DO EXERCICIO 3,393
FEF0271,PROGRAMAS PREVENTIVOS,393
FEF0275,BIOMECANICA 1,393
FEF0279,APRENDIZAGEM E DESENVOLVIMENTO MOTOR,393
FEF0282,TEORIAS DO LAZER,393
FEF0288,"POLÍTICAS PÚBLICAS EM EDUCAÇÃO FÍSICA, ESPORTE, SAUDE E LAZER",393
FEF0291,METODOLOGIA DAS ATIVIDADES GÍMNICAS,393
FEF0297,METODOLOGIA DO ATLETISMO,393
FEF0300,MÉTODOS E TÉCNICAS DE PESQUISA EM EDUCAÇÃO FÍSICA,393
FEF0304,"GESTÃO DE EVENTOS EM ESPORTE, SAÚDE E LAZER",393
FEF0306,TEORIA DO DESPORTO,393
FEF0315,ESTÁGIO SUPERVISIONADO BACHARELADO EM EDF 2,393
FEF0331,EDUCAÇÃO FÍSICA ADAPTADA,393
FEF0345,METODOLOGIA DOS JOGOS,393
FEF0348,ADMINISTRAÇÃO EM EDUCAÇÃO FÍSICA,393
FEF0352,ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 1,393
FEF0356,ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 2,393
FEF0367,INTRODUÇÃO À PSICOLOGIA DO ESPORTE,393
FEF0374,PRINCIPIOS DA ATIVIDADE FISICA PARA A TERCEIRA IDADE,393
FEF0380,FUNDAMENTOS SÓCIO,393
FEF0407,EPIDEMIOLOGIA APLICADA À EDUCAÇÃO FÍSICA,393
FEF0408,CIÊNCIA E PESQUISA EM EDUCAÇÃO FÍSICA,393
FEF0409,ANATOMIA APLICADA À EDUCAÇÃO FÍSICA,393
FEF0410,EDUCAÇÃO FÍSICA E PRÁTICAS CORPORAIS,393
FEF0411,FUNDAMENTOS TEÓRICOS,393
FEF0412,SEMINÁRIO DE PESQUISA EM EDUCAÇÃO FÍSICA,393
FEF0415,SAÚDE COLETIVA E EDUCAÇÃO FÍSICA,393
FEF0423,EST SUP NA EDUCAÇÃO FÍSICA NO EM E NA EDUCAÇÃO DE JOVENS E ADULTOS,393
FEF0436,"GESTÃO DE EVENTOS EM ESPORTE, SAÚDE E LAZER",393
FEF0437,INTRODUÇÃO À PSICOLOGIA DO ESPORTE,393
FEF0440,RECREAÇÃO E LAZER,393
FEF0505,PRÁTICA DESPORTIVA 1,393
CEL0017,BIOQUÍMICA E BIOFÍSICA MÉDICA,402
FMD0001,ESTÁGIO EM PARASITOLOGIA MÉDICA,402
FMD0002,ONCOLOGIA MOLECULAR,402
FMD0012,EPIDEMIOLOGIA,402
FMD0013,MORFOFUNCIONAL 1,402
FMD0014,"SAÚDE, AMBIENTE E SOCIEDADE",402
FMD0015,SAÚDE DA FAMÍLIA E COMUNIDADE 2,402
FMD0016,PSICOLOGIA MÉDICA 5,402
FMD0017,SAÚDE DO ADULTO,402
FMD0018,MEDICINA LEGAL E DEONTOLOGIA,402
FMD0019,MORFOFUNCIONAL 2,402
FMD0020,SAÚDE DO ADULTO,402
FMD0021,URGÊNCIA E EMERGÊNCIA 4,402
FMD0022,SISTEMA ÚNICO DE SAÚDE,402
FMD0023,PATOLOGIA SISTÊMICA 2,402
FMD0024,SAÚDE DA FAMILIA E COMUNIDADE 5,402
FMD0025,PSICOLOGIA MÉDICA 2,402
FMD0026,PSICOLOGIA MÉDICA 8,402
FMD0027,MORFOFUNCIONAL 3,402
FMD0029,SAÚDE DA MULHER,402
FMD0030,INTERNATO,402
FMD0031,INTERNATO ,402
FMD0032,SAÚDE DA CRIANÇA E DO ADOLESCENTE,402
FMD0034,PARASITOLOGIA MÉDICA,402
FMD0035,INTERNATO ,402
FMD0036,URGÊNCIA E EMERGÊNCIA 2,402
FMD0037,ATENÇÃO PRIMÁRIA À SAÚDE,402
FMD0038,SAÚDE DA FAMÍLIA E COMUNIDADE 3,402
FMD0039,PSICOLOGIA MÉDICA 3,402
FMD0040,PSICOLOGIA MÉDICA 6,402
FMD0042,INTERNATO,402
FMD0043,INTERNATO ,402
FMD0044,SEMIOLOGIA,402
FMD0046,INTERNATO ,402
FMD0047,PATOLOGIA SISTÊMICA 3,402
FMD0048,INTERNATO ,402
FMD0049,SAÚDE DA FAMILIA E COMUNIDADE 1,402
FMD0050,PSICOLOGIA MÉDICA 4,402
FMD0051,INTERNATO ,402
FMD0052,SAÚDE DA CRIANÇA E DO ADOLESCENTE,402
FMD0054,INTERNATO,402
FMD0055,SAÚDE DO ADULTO,402
FMD0056,URGÊNCIA E EMERGÊNCIA 3,402
FMD0057,SAÚDE DA FAMÍLIA E COMUNIDADE 4,402
FMD0058,SAÚDE DO ADULTO,402
FMD0060,URGÊNCIA E EMERGÊNCIA 1,402
FMD0061,PSICOLOGIA MÉDICA 7,402
FMD0064,PSICOLOGIA MÉDICA 1,402
FMD0066,PROCESSOS PATOLÓGICOS PRÁTICA,402
FMD0067,PROCESSOS PATOLÓGICOS TEÓRICA,402
FMD0068,PRINCÍPIOS DE VIROLOGIA HUMANA,402
FMD0070,PATOLOGIA SISTÊMICA 1,402
FMD0071,PARASITOLOGIA,402
FMD0073,FARMACOLOGIA MEDICA,402
FMD0077,DOENÇAS INFECCIOSAS E PARASITÁRIAS 1,402
FMD0079,PESQUISA BÁSICA DE INTERESSE MÉDICO,402
FMD0086,ESTÁGIO 2 EM PATOLOGIA,402
FMD0095,PATOLOGIA GERAL,402
FMD0097,ESTÁGIO 1 EM PATOLOGIA,402
FMD0102,HEMATOLOGIA 2,402
FMD0110,IMAGINOLOGIA,402
FMD0135,ANATOMIA DA CRIANCA,402
FMD0136,IMUNOLOGIA MÉDICA,402
FMD0194,APARELHO RESPIRATORIO 2,402
FMD0218,OTORRINOLARINGOLOGIA,402
FMD0393,TRAUMATOLOGIA E ORTOPEDIA,402
FMD0404,PEDIATRIA 2,402
FMD0450,CLINICA CIRURGICA NA CRIANCA,402
FMD0510,ELEMENTOS DE ANATOMIA,402
FMD0539,INTERNATO EM CLÍNICA GINECO-OBSTETRICIA,402
FMD0543,INTERNATO EM PEDIATRIA,402
FMD0547,INTERNATO EM CLÍNICA MÉDICA,402
FMD0551,INTERNATO EM CLÍNICA CIRURGICA,402
FMD0564,METODOLOGIA PESQ EM PERINAT CRESCIMENTO NEURODESENVOLVIMENTO 1,402
FMD0565,METODOLOGIA PESQ EM PERINAT CRESCIMENTO NEURODESENVOLVIMENTO 2,402
FMD0579,TÓPICOS ESPECIAIS EM PSIQUIATRIA,402
FMD0581,BIOESTATÍSTICA APLICADA À MEDICINA,402
FUP0001,ANATOMIA E FISIOLOGIA VEGETAL,666
FUP0007,TÓPICOS ESPECIAIS EM CIÊNCIAS NATURAIS,666
FUP0026,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO 2,666
FUP0028,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO 3,666
FUP0030,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO 4,666
FUP0040,PRÁTICAS DE CAMPO EM BOTÂNICA,666
FUP0041,TÓPICOS ESPECIAIS EM EDUCAÇÃO DO CAMPO III,666
FUP0042,SEMINÁRIO DE PESQUISA I,666
FUP0043,SEMINÁRIO DE PESQUISA II,666
FUP0049,CEBEP 2,666
FUP0050,LEITURA E PRODUÇÃO DE TEXTO 2,666
FUP0052,FUNDAMENTOS BÁSICOS DAS ARTES PLÁSTICAS,666
FUP0054,MATEMÁTICA BÁSICA E APLICAÇÕES NA VIDA DO CAMPO,666
FUP0056,ARITMÉTICA 1,666
FUP0058,HISTÓRIA E FILOSOFIA DAS CIÊNCIAS DA NATUREZA E DA MATEMÁTICA 1,666
FUP0060,GEOMETRIA E A VIDA NO CAMPO 1,666
FUP0062,PESQUISA E MEMÓRIA 2,666
FUP0063,LETRAMENTO CIENTÍFICO E DIGITAL,666
FUP0074,COMUNICAÇÃO E TECNOLOGIAS DA INFORMAÇÃO,666
FUP0079,CEBEP 4,666
FUP0080,LEITURA E PRODUÇÃO DE TEXTO 4,666
FUP0083,OFICINA BÁSICA DE ARTES CÊNICAS OBAC,666
FUP0084,INTRODUÇÃO A LINGUAGEM AUDIOVISUAL,666
FUP0086,BIOLOGIA VEGETAL E ANIMAL,666
FUP0090,INTRODUÇÃO AO PENSAMENTO MATEMÁTICO,666
FUP0092,EDUCAÇÃO MATEMÁTICA E EDUCAÇÃO DO CAMPO 1,666
FUP0094,INTRODUÇÃO GEOMETRIA ANALÍTICA,666
FUP0101,ANATOMIA E FISIOLOGIA HUMANA,666
FUP0111,"CEBEP 6: SOBERANIA, SEGURANÇA ALIMENTAR E NUTRICIONAL",666
FUP0113,TEORIA PEDAGÓGICA 5,666
FUP0115,GENÉTICA E MELHORAMENTO,666
FUP0116,TÓPICOS EM QUÍMICA APLICADA E DO COTIDIANO 1,666
FUP0120,SEMÂNTICA,666
FUP0121,TEORIA E HISTÓRIA DO TEATRO,666
FUP0122,PROJETO EXPERIMENTAL EM AUDIOVISUAL 1,666
FUP0124,ÁLGEBRA ELEMENTAR,666
FUP0128,ECONOMIA BRASILEIRA CONTEMPORÂNEA,666
FUP0129,LÍNGUA BRASILEIRA DE SINAIS 1,666
FUP0133,PROJETO EXPERIMENTAL EM AUDIOVISUAL: PRODUÇÃO E FINALIZAÇÃO,666
FUP0144,LÍNGUA BRASILEIRA DE SINAIS 2 LIBRAS,666
FUP0147,TÓPICOS AMBIENTAIS,666
FUP0151,EDUCAÇÃO DO CAMPO E DIREITOS HUMANOS,666
FUP0155,TÓPICOS ESPECIAIS EM EDUCAÇÃO DO CAMPO,666
FUP0160,AÇÃO COLETIVA E FORMAÇÃO DE GRUPOS DE INTERESSE NO AGRONEGÓCIO,666
FUP0161,AGROECOLOGIA,666
FUP0165,TEORIA PEDAGÓGICA 4,666
FUP0167,PRÁTICAS PEDAGÓGICAS 6,666
FUP0169,ESTÁGIO CURRICULAR SUPERVISIONADO 2: EJA,666
FUP0176,ESTUDOS LITERÁRIOS 3: REPRESENTAÇÃO DO PERSONAGEM POPULAR BRASILEIRO,666
FUP0181,EDUCAÇÃO FINENCEIRA,666
FUP0189,ESTÁGIO C. S. 3,666
FUP0198,ESTATÍSTICA E A VIDA NO CAMPO,666
FUP0199,GENÉTICA E EVOLUÇÃO,666
FUP0200,FUNDAMENTOS EM ECOLOGIA DE POPULAÇÕES E COMUNIDADES,666
FUP0202,CÁLCULO INTEGRAL E A VIDA NO CAMPO,666
FUP0214,ESTÁGIO C. S. 4,666
FUP0218,SIMULAÇÃO EM ENSINO DE FÍSICA,666
FUP0220,TÓPICOS ESPECIAIS EM ENSINO DE FÍSICA,666
FUP0225,ESTÁGIO CURRICULAR SUPERVISIONADO 1,666
FUP0233,HIDRODINÂMICA E TERMODINÂMICA E A VIDA NO CAMPO,666
FUP0238,ESTÁGIO SUPERVISIONADO,666
FUP0239,CANAIS DE DISTRIBUIÇÃO DE ALIMENTOS,666
FUP0240,"TEORIA, CONCEITOS E METODOLOGIAS EM EDUCAÇÃO AMBIENTAL",666
FUP0246,LABORATÓRIO DE QUÍMICA 1,666
FUP0247,FUNDAMENTOS QUÍMICA INORGÂNICA,666
FUP0249,TÓPICOS ESPECIAIS EM GEOCIÊNCIAS,666
FUP0257,EPIDEMIOLOGIA AMBIENTAL,666
FUP0259,HISTÓRIA AMBIENTAL,666
FUP0260,HIDROLOGIA APLICADA A GESTÃO AMBIENTAL,666
FUP0261,PEDOLOGIA E EDAFOLOGIA,666
FUP0262,METODOLOGIA DA PESQUISA CIENTÍFICA E ELABORAÇÃO DE PROJETOS,666
FUP0263,INTRODUÇÃO ÀS CIÊNCIAS SOCIAIS,666
FUP0265,BIOLOGIA GERAL APLICADA A GESTÃO AMBIENTAL,666
FUP0267,ESTADO POLÍTICA AMBIENTE E SUSTENTABILIDADE,666
FUP0270,DIREITO NO AGRONEGÓCIO E LEGISLAÇÃO TRIBUTÁRIA,666
FUP0276,MATEMÁTICA PARA AGRONEGÓCIO,666
FUP0277,INTRODUÇÃO AO AGRONEGÓCIO,666
FUP0279,EVOLUÇÃO DA AGRICULTURA FAMILIAR,666
FUP0280,ECONOMIA APLICADA AO AGRONEGÓCIO 1,666
FUP0281,ADMINISTRAÇÃO APLICADA AO AGRONEGÓCIO,666
FUP0282,ADMINISTRAÇÃO FINANCEIRA,666
FUP0285,HISTÓRIA E FILOSOFIA DA CIÊNCIA,666
FUP0286,ENSINO DE CIÊNCIAS,666
FUP0288,INTRODUÇÃO À ESTATÍSTICA,666
FUP0289,CONTABILIDADE GERENCIAL,666
FUP0290,ÉTICA E PERFIL DO PROFISSIONAL NO AGRONEGÓCIO,666
FUP0292,SISTEMAS DE PRODUÇÃO DE MATÉRIAS-PRIMAS VEGETAIS,666
FUP0293,ECONOMIA APLICADA AO AGRONEGÓCIO 2,666
FUP0295,SISTEMAS AGROINDUTRIAIS,666
FUP0299,FILOSOFIA E SOCIOLOGIA DA EDUCAÇÃO,666
FUP0302,SISTEMAS ECOLÓGICOS,666
FUP0306,SOCIOLOGIA,666
FUP0307,COMERCIALIZAÇÃO DE PRODUTOS AGROINDUSTRIAIS,666
FUP0308,MARKETING NO AGRONEGÓCIO,666
FUP0309,SISTEMAS DE PRODUÇÃO DE MATÉRIAS-PRIMAS ANIMAIS,666
FUP0310,ESTATÍSTICA APLICADA À GESTÃO DO AGRONEGÓCIO,666
FUP0311,METODOLOGIA DE PESQUISA,666
FUP0312,PESQUISA E EXTENSÃO,666
FUP0313,QUÍMICA E TECNOLOGIA,666
FUP0314,BASES PSICOLÓGICAS PARA O ENSINO DE CIÊNCIAS,666
FUP0316,UNIVERSO,666
FUP0320,SAÚDE E AMBIENTE 1,666
FUP0321,NATUREZA E ENERGIA,666
FUP0323,METODOLOGIA DA PESQUISA EM EDUCAÇÃO,666
FUP0329,COMPOSTOS ORGÂNICOS E VIDA,666
FUP0330,DIDÁTICA DAS CIÊNCIAS,666
FUP0332,RECURSOS DIDÁTICOS PARA O ENSINO DE CIÊNCIAS,666
FUP0333,CUSTOS AGROINDUSTRIAIS,666
FUP0334,GESTÃO DA QUALIDADE,666
FUP0335,GESTÃO DE PESSOAS,666
FUP0336,PESQUISA OPERACIONAL,666
FUP0339,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO,666
FUP0342,PLANEJAMENTO ESTRATÉGICO E EMPRESARIAL,666
FUP0343,INOVAÇÃO TECNOLÓGICA,666
FUP0344,REGULAÇÃO E POLÍTICAS PÚBLICAS,666
FUP0345,SISTEMA DE INFORMAÇÃO E AGRONEGÓCIO,666
FUP0346,ANÁLISE DE DECISÕES E ADMINISTRAÇÃO DE RISCOS,666
FUP0348,INTRODUÇÃO AO CÁLCULO,666
FUP0349,SISTEMA EDUCACIONAL BRASILEIRO,666
FUP0350,ENSINO DE GEOCIÊNCIAS,666
FUP0351,LUZ E SOM,666
FUP0353,EDUCAÇÃO AMBIENTAL E ENSINO DE CIÊNCIAS,666
FUP0355,CÉLULA,666
FUP0358,SOCIEDADE E NATUREZA,666
FUP0360,FUNDAMENTOS DAS CIÊNCIAS DA NATUREZA,666
